日期,NTD/USD,Date,Close,Adj Close,Dividends,Stock Splits
20170213,31.03,2017-02-13,31.03,31.03,0,0
20170214,30.868,2017-02-14,30.868,30.868,0,0
20170215,30.765,2017-02-15,30.765,30.765,0,0
20170216,30.792,2017-02-16,30.792,30.792,0,0
20170217,30.776,2017-02-17,30.776,30.776,0,0
20170218,30.796,2017-02-18,30.796,30.796,0,0
20170220,30.804,2017-02-20,30.804,30.804,0,0
20170221,30.793,2017-02-21,30.793,30.793,0,0
20170222,30.779,2017-02-22,30.779,30.779,0,0
20170223,30.745,2017-02-23,30.745,30.745,0,0
20170224,30.65,2017-02-24,30.65,30.65,0,0
20170301,30.76,2017-03-01,30.76,30.76,0,0
20170302,30.795,2017-03-02,30.795,30.795,0,0
20170303,31.02,2017-03-03,31.02,31.02,0,0
20170306,30.982,2017-03-06,30.982,30.982,0,0
20170307,30.85,2017-03-07,30.85,30.85,0,0
20170308,30.865,2017-03-08,30.865,30.865,0,0
20170309,31.02,2017-03-09,31.02,31.02,0,0
20170310,31.036,2017-03-10,31.036,31.036,0,0
20170313,30.916,2017-03-13,30.916,30.916,0,0
20170314,30.966,2017-03-14,30.966,30.966,0,0
20170315,30.84,2017-03-15,30.84,30.84,0,0
20170316,30.657,2017-03-16,30.657,30.657,0,0
20170317,30.626,2017-03-17,30.626,30.626,0,0
20170320,30.527,2017-03-20,30.527,30.527,0,0
20170321,30.458,2017-03-21,30.458,30.458,0,0
20170322,30.503,2017-03-22,30.503,30.503,0,0
20170323,30.488,2017-03-23,30.488,30.488,0,0
20170324,30.488,2017-03-24,30.488,30.488,0,0
20170327,30.25,2017-03-27,30.25,30.25,0,0
20170328,30.17,2017-03-28,30.17,30.17,0,0
20170329,30.285,2017-03-29,30.285,30.285,0,0
20170330,30.315,2017-03-30,30.315,30.315,0,0
20170331,30.336,2017-03-31,30.336,30.336,0,0
20170405,30.381,2017-04-05,30.381,30.381,0,0
20170406,30.56,2017-04-06,30.56,30.56,0,0
20170407,30.601,2017-04-07,30.601,30.601,0,0
20170410,30.652,2017-04-10,30.652,30.652,0,0
20170411,30.65,2017-04-11,30.65,30.65,0,0
20170412,30.556,2017-04-12,30.556,30.556,0,0
20170413,30.325,2017-04-13,30.325,30.325,0,0
20170414,30.4,2017-04-14,30.4,30.4,0,0
20170417,30.35,2017-04-17,30.35,30.35,0,0
20170418,30.406,2017-04-18,30.406,30.406,0,0
20170419,30.418,2017-04-19,30.418,30.418,0,0
20170420,30.408,2017-04-20,30.408,30.408,0,0
20170421,30.363,2017-04-21,30.363,30.363,0,0
20170424,30.272,2017-04-24,30.272,30.272,0,0
20170425,30.152,2017-04-25,30.152,30.152,0,0
20170426,30.151,2017-04-26,30.151,30.151,0,0
20170427,30.156,2017-04-27,30.156,30.156,0,0
20170428,30.218,2017-04-28,30.218,30.218,0,0
20170502,30.062,2017-05-02,30.062,30.062,0,0
20170503,30.072,2017-05-03,30.072,30.072,0,0
20170504,30.14,2017-05-04,30.14,30.14,0,0
20170505,30.182,2017-05-05,30.182,30.182,0,0
20170508,30.166,2017-05-08,30.166,30.166,0,0
20170509,30.258,2017-05-09,30.258,30.258,0,0
20170510,30.266,2017-05-10,30.266,30.266,0,0
20170511,30.215,2017-05-11,30.215,30.215,0,0
20170512,30.201,2017-05-12,30.201,30.201,0,0
20170515,30.158,2017-05-15,30.158,30.158,0,0
20170516,30.115,2017-05-16,30.115,30.115,0,0
20170517,30.14,2017-05-17,30.14,30.14,0,0
20170518,30.225,2017-05-18,30.225,30.225,0,0
20170519,30.21,2017-05-19,30.21,30.21,0,0
20170522,30.052,2017-05-22,30.052,30.052,0,0
20170523,30.166,2017-05-23,30.166,30.166,0,0
20170524,30.183,2017-05-24,30.183,30.183,0,0
20170525,30.084,2017-05-25,30.084,30.084,0,0
20170526,30.122,2017-05-26,30.122,30.122,0,0
20170531,30.102,2017-05-31,30.102,30.102,0,0
20170601,30.117,2017-06-01,30.117,30.117,0,0
20170602,30.117,2017-06-02,30.117,30.117,0,0
20170603,30.127,2017-06-03,30.127,30.127,0,0
20170605,30.09,2017-06-05,30.09,30.09,0,0
20170606,30.093,2017-06-06,30.093,30.093,0,0
20170607,30.095,2017-06-07,30.095,30.095,0,0
20170608,30.105,2017-06-08,30.105,30.105,0,0
20170609,30.108,2017-06-09,30.108,30.108,0,0
20170612,30.176,2017-06-12,30.176,30.176,0,0
20170613,30.227,2017-06-13,30.227,30.227,0,0
20170614,30.23,2017-06-14,30.23,30.23,0,0
20170615,30.247,2017-06-15,30.247,30.247,0,0
20170616,30.381,2017-06-16,30.381,30.381,0,0
20170619,30.361,2017-06-19,30.361,30.361,0,0
20170620,30.401,2017-06-20,30.401,30.401,0,0
20170621,30.471,2017-06-21,30.471,30.471,0,0
20170622,30.442,2017-06-22,30.442,30.442,0,0
20170623,30.4,2017-06-23,30.4,30.4,0,0
20170626,30.335,2017-06-26,30.335,30.335,0,0
20170627,30.341,2017-06-27,30.341,30.341,0,0
20170628,30.438,2017-06-28,30.438,30.438,0,0
20170629,30.37,2017-06-29,30.37,30.37,0,0
20170630,30.436,2017-06-30,30.436,30.436,0,0
20170703,30.428,2017-07-03,30.428,30.428,0,0
20170704,30.528,2017-07-04,30.528,30.528,0,0
20170705,30.509,2017-07-05,30.509,30.509,0,0
20170706,30.601,2017-07-06,30.601,30.601,0,0
20170707,30.61,2017-07-07,30.61,30.61,0,0
20170710,30.585,2017-07-10,30.585,30.585,0,0
20170711,30.593,2017-07-11,30.593,30.593,0,0
20170712,30.49,2017-07-12,30.49,30.49,0,0
20170713,30.385,2017-07-13,30.385,30.385,0,0
20170714,30.417,2017-07-14,30.417,30.417,0,0
20170717,30.419,2017-07-17,30.419,30.419,0,0
20170718,30.37,2017-07-18,30.37,30.37,0,0
20170719,30.397,2017-07-19,30.397,30.397,0,0
20170720,30.457,2017-07-20,30.457,30.457,0,0
20170721,30.451,2017-07-21,30.451,30.451,0,0
20170724,30.359,2017-07-24,30.359,30.359,0,0
20170725,30.36,2017-07-25,30.36,30.36,0,0
20170726,30.402,2017-07-26,30.402,30.402,0,0
20170727,30.252,2017-07-27,30.252,30.252,0,0
20170728,30.302,2017-07-28,30.302,30.302,0,0
20170731,30.227,2017-07-31,30.227,30.227,0,0
20170801,30.256,2017-08-01,30.256,30.256,0,0
20170802,30.252,2017-08-02,30.252,30.252,0,0
20170803,30.227,2017-08-03,30.227,30.227,0,0
20170804,30.22,2017-08-04,30.22,30.22,0,0
20170807,30.234,2017-08-07,30.234,30.234,0,0
20170808,30.201,2017-08-08,30.201,30.201,0,0
20170809,30.218,2017-08-09,30.218,30.218,0,0
20170810,30.309,2017-08-10,30.309,30.309,0,0
20170811,30.358,2017-08-11,30.358,30.358,0,0
20170814,30.302,2017-08-14,30.302,30.302,0,0
20170815,30.317,2017-08-15,30.317,30.317,0,0
20170816,30.365,2017-08-16,30.365,30.365,0,0
20170817,30.312,2017-08-17,30.312,30.312,0,0
20170818,30.332,2017-08-18,30.332,30.332,0,0
20170821,30.328,2017-08-21,30.328,30.328,0,0
20170822,30.3,2017-08-22,30.3,30.3,0,0
20170823,30.29,2017-08-23,30.29,30.29,0,0
20170824,30.265,2017-08-24,30.265,30.265,0,0
20170825,30.25,2017-08-25,30.25,30.25,0,0
20170828,30.162,2017-08-28,30.162,30.162,0,0
20170829,30.2,2017-08-29,30.2,30.2,0,0
20170830,30.156,2017-08-30,30.156,30.156,0,0
20170831,30.203,2017-08-31,30.203,30.203,0,0
20170901,30.156,2017-09-01,30.156,30.156,0,0
20170904,30.101,2017-09-04,30.101,30.101,0,0
20170905,30.07,2017-09-05,30.07,30.07,0,0
20170906,30.105,2017-09-06,30.105,30.105,0,0
20170907,30.062,2017-09-07,30.062,30.062,0,0
20170908,30.006,2017-09-08,30.006,30.006,0,0
20170911,30.026,2017-09-11,30.026,30.026,0,0
20170912,30.03,2017-09-12,30.03,30.03,0,0
20170913,30.056,2017-09-13,30.056,30.056,0,0
20170914,30.106,2017-09-14,30.106,30.106,0,0
20170915,30.075,2017-09-15,30.075,30.075,0,0
20170918,30.108,2017-09-18,30.108,30.108,0,0
20170919,30.137,2017-09-19,30.137,30.137,0,0
20170920,30.132,2017-09-20,30.132,30.132,0,0
20170921,30.208,2017-09-21,30.208,30.208,0,0
20170922,30.191,2017-09-22,30.191,30.191,0,0
20170925,30.172,2017-09-25,30.172,30.172,0,0
20170926,30.216,2017-09-26,30.216,30.216,0,0
20170927,30.303,2017-09-27,30.303,30.303,0,0
20170928,30.405,2017-09-28,30.405,30.405,0,0
20170929,30.336,2017-09-29,30.336,30.336,0,0
20170930,30.305,2017-09-30,30.305,30.305,0,0
20171002,30.413,2017-10-02,30.413,30.413,0,0
20171003,30.45,2017-10-03,30.45,30.45,0,0
20171005,30.35,2017-10-05,30.35,30.35,0,0
20171006,30.376,2017-10-06,30.376,30.376,0,0
20171011,30.232,2017-10-11,30.232,30.232,0,0
20171012,30.213,2017-10-12,30.213,30.213,0,0
20171013,30.185,2017-10-13,30.185,30.185,0,0
20171016,30.158,2017-10-16,30.158,30.158,0,0
20171017,30.205,2017-10-17,30.205,30.205,0,0
20171018,30.2,2017-10-18,30.2,30.2,0,0
20171019,30.23,2017-10-19,30.23,30.23,0,0
20171020,30.241,2017-10-20,30.241,30.241,0,0
20171023,30.262,2017-10-23,30.262,30.262,0,0
20171024,30.27,2017-10-24,30.27,30.27,0,0
20171025,30.266,2017-10-25,30.266,30.266,0,0
20171026,30.229,2017-10-26,30.229,30.229,0,0
20171027,30.277,2017-10-27,30.277,30.277,0,0
20171030,30.205,2017-10-30,30.205,30.205,0,0
20171031,30.17,2017-10-31,30.17,30.17,0,0
20171101,30.175,2017-11-01,30.175,30.175,0,0
20171102,30.186,2017-11-02,30.186,30.186,0,0
20171103,30.172,2017-11-03,30.172,30.172,0,0
20171106,30.204,2017-11-06,30.204,30.204,0,0
20171107,30.17,2017-11-07,30.17,30.17,0,0
20171108,30.187,2017-11-08,30.187,30.187,0,0
20171109,30.18,2017-11-09,30.18,30.18,0,0
20171110,30.172,2017-11-10,30.172,30.172,0,0
20171113,30.19,2017-11-13,30.19,30.19,0,0
20171114,30.18,2017-11-14,30.18,30.18,0,0
20171115,30.15,2017-11-15,30.15,30.15,0,0
20171116,30.158,2017-11-16,30.158,30.158,0,0
20171117,30.101,2017-11-17,30.101,30.101,0,0
20171120,30.102,2017-11-20,30.102,30.102,0,0
20171121,30.06,2017-11-21,30.06,30.06,0,0
20171122,30.02,2017-11-22,30.02,30.02,0,0
20171123,30.007,2017-11-23,30.007,30.007,0,0
20171124,30.01,2017-11-24,30.01,30.01,0,0
20171127,30.006,2017-11-27,30.006,30.006,0,0
20171128,30.001,2017-11-28,30.001,30.001,0,0
20171129,29.99,2017-11-29,29.99,29.99,0,0
20171130,30.01,2017-11-30,30.01,30.01,0,0
20171201,30.028,2017-12-01,30.028,30.028,0,0
20171204,30.036,2017-12-04,30.036,30.036,0,0
20171205,29.993,2017-12-05,29.993,29.993,0,0
20171206,30.01,2017-12-06,30.01,30.01,0,0
20171207,30.025,2017-12-07,30.025,30.025,0,0
20171208,30.015,2017-12-08,30.015,30.015,0,0
20171211,30.018,2017-12-11,30.018,30.018,0,0
20171212,30.018,2017-12-12,30.018,30.018,0,0
20171213,30.026,2017-12-13,30.026,30.026,0,0
20171214,30.006,2017-12-14,30.006,30.006,0,0
20171215,29.992,2017-12-15,29.992,29.992,0,0
20171218,30.006,2017-12-18,30.006,30.006,0,0
20171219,29.99,2017-12-19,29.99,29.99,0,0
20171220,29.99,2017-12-20,29.99,29.99,0,0
20171221,29.988,2017-12-21,29.988,29.988,0,0
20171222,29.968,2017-12-22,29.968,29.968,0,0
20171225,29.968,2017-12-25,29.968,29.968,0,0
20171226,29.945,2017-12-26,29.945,29.945,0,0
20171227,29.94,2017-12-27,29.94,29.94,0,0
20171228,29.84,2017-12-28,29.84,29.84,0,0
20171229,29.848,2017-12-29,29.848,29.848,0,0
20180102,29.628,2018-01-02,29.628,29.628,0,0
20180103,29.6,2018-01-03,29.6,29.6,0,0
20180104,29.59,2018-01-04,29.59,29.59,0,0
20180105,29.523,2018-01-05,29.523,29.523,0,0
20180108,29.523,2018-01-08,29.523,29.523,0,0
20180109,29.536,2018-01-09,29.536,29.536,0,0
20180110,29.601,2018-01-10,29.601,29.601,0,0
20180111,29.605,2018-01-11,29.605,29.605,0,0
20180112,29.6,2018-01-12,29.6,29.6,0,0
20180115,29.542,2018-01-15,29.542,29.542,0,0
20180116,29.555,2018-01-16,29.555,29.555,0,0
20180117,29.56,2018-01-17,29.56,29.56,0,0
20180118,29.562,2018-01-18,29.562,29.562,0,0
20180119,29.43,2018-01-19,29.43,29.43,0,0
20180122,29.432,2018-01-22,29.432,29.432,0,0
20180123,29.402,2018-01-23,29.402,29.402,0,0
20180124,29.302,2018-01-24,29.302,29.302,0,0
20180125,29.069,2018-01-25,29.069,29.069,0,0
20180126,29.101,2018-01-26,29.101,29.101,0,0
20180129,29.15,2018-01-29,29.15,29.15,0,0
20180130,29.24,2018-01-30,29.24,29.24,0,0
20180131,29.15,2018-01-31,29.15,29.15,0,0
20180201,29.207,2018-02-01,29.207,29.207,0,0
20180202,29.235,2018-02-02,29.235,29.235,0,0
20180205,29.307,2018-02-05,29.307,29.307,0,0
20180206,29.386,2018-02-06,29.386,29.386,0,0
20180207,29.27,2018-02-07,29.27,29.27,0,0
20180208,29.39,2018-02-08,29.39,29.39,0,0
20180209,29.407,2018-02-09,29.407,29.407,0,0
20180212,29.4,2018-02-12,29.4,29.4,0,0
20180213,29.358,2018-02-13,29.358,29.358,0,0
20180214,29.342,2018-02-14,29.342,29.342,0,0
20180221,29.245,2018-02-21,29.245,29.245,0,0
20180222,29.301,2018-02-22,29.301,29.301,0,0
20180223,29.306,2018-02-23,29.306,29.306,0,0
20180226,29.235,2018-02-26,29.235,29.235,0,0
20180227,29.23,2018-02-27,29.23,29.23,0,0
20180301,29.318,2018-03-01,29.318,29.318,0,0
20180302,29.29,2018-03-02,29.29,29.29,0,0
20180305,29.292,2018-03-05,29.292,29.292,0,0
20180306,29.287,2018-03-06,29.287,29.287,0,0
20180307,29.254,2018-03-07,29.254,29.254,0,0
20180308,29.261,2018-03-08,29.261,29.261,0,0
20180309,29.3,2018-03-09,29.3,29.3,0,0
20180312,29.28,2018-03-12,29.28,29.28,0,0
20180313,29.252,2018-03-13,29.252,29.252,0,0
20180314,29.257,2018-03-14,29.257,29.257,0,0
20180315,29.2,2018-03-15,29.2,29.2,0,0
20180316,29.231,2018-03-16,29.231,29.231,0,0
20180319,29.201,2018-03-19,29.201,29.201,0,0
20180320,29.175,2018-03-20,29.175,29.175,0,0
20180321,29.189,2018-03-21,29.189,29.189,0,0
20180322,29.153,2018-03-22,29.153,29.153,0,0
20180323,29.17,2018-03-23,29.17,29.17,0,0
20180326,29.153,2018-03-26,29.153,29.153,0,0
20180327,29.135,2018-03-27,29.135,29.135,0,0
20180328,29.163,2018-03-28,29.163,29.163,0,0
20180329,29.165,2018-03-29,29.165,29.165,0,0
20180330,29.12,2018-03-30,29.12,29.12,0,0
20180331,29.12,2018-03-31,29.12,29.12,0,0
20180402,29.142,2018-04-02,29.142,29.142,0,0
20180403,29.148,2018-04-03,29.148,29.148,0,0
20180409,29.209,2018-04-09,29.209,29.209,0,0
20180410,29.19,2018-04-10,29.19,29.19,0,0
20180411,29.201,2018-04-11,29.201,29.201,0,0
20180412,29.26,2018-04-12,29.26,29.26,0,0
20180413,29.302,2018-04-13,29.302,29.302,0,0
20180416,29.425,2018-04-16,29.425,29.425,0,0
20180417,29.362,2018-04-17,29.362,29.362,0,0
20180418,29.366,2018-04-18,29.366,29.366,0,0
20180419,29.34,2018-04-19,29.34,29.34,0,0
20180420,29.407,2018-04-20,29.407,29.407,0,0
20180423,29.528,2018-04-23,29.528,29.528,0,0
20180424,29.616,2018-04-24,29.616,29.616,0,0
20180425,29.66,2018-04-25,29.66,29.66,0,0
20180426,29.705,2018-04-26,29.705,29.705,0,0
20180427,29.636,2018-04-27,29.636,29.636,0,0
20180430,29.605,2018-04-30,29.605,29.605,0,0
20180502,29.758,2018-05-02,29.758,29.758,0,0
20180503,29.742,2018-05-03,29.742,29.742,0,0
20180504,29.716,2018-05-04,29.716,29.716,0,0
20180507,29.763,2018-05-07,29.763,29.763,0,0
20180508,29.783,2018-05-08,29.783,29.783,0,0
20180509,29.928,2018-05-09,29.928,29.928,0,0
20180510,29.872,2018-05-10,29.872,29.872,0,0
20180511,29.773,2018-05-11,29.773,29.773,0,0
20180514,29.742,2018-05-14,29.742,29.742,0,0
20180515,29.848,2018-05-15,29.848,29.848,0,0
20180516,29.892,2018-05-16,29.892,29.892,0,0
20180517,29.906,2018-05-17,29.906,29.906,0,0
20180518,29.912,2018-05-18,29.912,29.912,0,0
20180521,29.992,2018-05-21,29.992,29.992,0,0
20180522,29.922,2018-05-22,29.922,29.922,0,0
20180523,29.96,2018-05-23,29.96,29.96,0,0
20180524,29.93,2018-05-24,29.93,29.93,0,0
20180525,29.945,2018-05-25,29.945,29.945,0,0
20180528,29.928,2018-05-28,29.928,29.928,0,0
20180529,29.988,2018-05-29,29.988,29.988,0,0
20180530,30.05,2018-05-30,30.05,30.05,0,0
20180531,29.98,2018-05-31,29.98,29.98,0,0
20180601,29.864,2018-06-01,29.864,29.864,0,0
20180604,29.82,2018-06-04,29.82,29.82,0,0
20180605,29.815,2018-06-05,29.815,29.815,0,0
20180606,29.738,2018-06-06,29.738,29.738,0,0
20180607,29.74,2018-06-07,29.74,29.74,0,0
20180608,29.816,2018-06-08,29.816,29.816,0,0
20180611,29.821,2018-06-11,29.821,29.821,0,0
20180612,29.86,2018-06-12,29.86,29.86,0,0
20180613,29.89,2018-06-13,29.89,29.89,0,0
20180614,29.938,2018-06-14,29.938,29.938,0,0
20180615,30.002,2018-06-15,30.002,30.002,0,0
20180619,30.186,2018-06-19,30.186,30.186,0,0
20180620,30.17,2018-06-20,30.17,30.17,0,0
20180621,30.302,2018-06-21,30.302,30.302,0,0
20180622,30.307,2018-06-22,30.307,30.307,0,0
20180625,30.403,2018-06-25,30.403,30.403,0,0
20180626,30.412,2018-06-26,30.412,30.412,0,0
20180627,30.454,2018-06-27,30.454,30.454,0,0
20180628,30.586,2018-06-28,30.586,30.586,0,0
20180629,30.5,2018-06-29,30.5,30.5,0,0
20180702,30.523,2018-07-02,30.523,30.523,0,0
20180703,30.586,2018-07-03,30.586,30.586,0,0
20180704,30.501,2018-07-04,30.501,30.501,0,0
20180705,30.54,2018-07-05,30.54,30.54,0,0
20180706,30.5,2018-07-06,30.5,30.5,0,0
20180709,30.386,2018-07-09,30.386,30.386,0,0
20180710,30.403,2018-07-10,30.403,30.403,0,0
20180711,30.481,2018-07-11,30.481,30.481,0,0
20180712,30.542,2018-07-12,30.542,30.542,0,0
20180713,30.556,2018-07-13,30.556,30.556,0,0
20180716,30.575,2018-07-16,30.575,30.575,0,0
20180717,30.516,2018-07-17,30.516,30.516,0,0
20180718,30.582,2018-07-18,30.582,30.582,0,0
20180719,30.632,2018-07-19,30.632,30.632,0,0
20180720,30.716,2018-07-20,30.716,30.716,0,0
20180723,30.645,2018-07-23,30.645,30.645,0,0
20180724,30.72,2018-07-24,30.72,30.72,0,0
20180725,30.632,2018-07-25,30.632,30.632,0,0
20180726,30.573,2018-07-26,30.573,30.573,0,0
20180727,30.592,2018-07-27,30.592,30.592,0,0
20180730,30.609,2018-07-30,30.609,30.609,0,0
20180731,30.614,2018-07-31,30.614,30.614,0,0
20180801,30.616,2018-08-01,30.616,30.616,0,0
20180802,30.682,2018-08-02,30.682,30.682,0,0
20180803,30.706,2018-08-03,30.706,30.706,0,0
20180806,30.63,2018-08-06,30.63,30.63,0,0
20180807,30.621,2018-08-07,30.621,30.621,0,0
20180808,30.616,2018-08-08,30.616,30.616,0,0
20180809,30.626,2018-08-09,30.626,30.626,0,0
20180810,30.708,2018-08-10,30.708,30.708,0,0
20180813,30.812,2018-08-13,30.812,30.812,0,0
20180814,30.807,2018-08-14,30.807,30.807,0,0
20180815,30.858,2018-08-15,30.858,30.858,0,0
20180816,30.845,2018-08-16,30.845,30.845,0,0
20180817,30.802,2018-08-17,30.802,30.802,0,0
20180820,30.76,2018-08-20,30.76,30.76,0,0
20180821,30.73,2018-08-21,30.73,30.73,0,0
20180822,30.73,2018-08-22,30.73,30.73,0,0
20180823,30.79,2018-08-23,30.79,30.79,0,0
20180824,30.783,2018-08-24,30.783,30.783,0,0
20180827,30.772,2018-08-27,30.772,30.772,0,0
20180828,30.724,2018-08-28,30.724,30.724,0,0
20180829,30.706,2018-08-29,30.706,30.706,0,0
20180830,30.711,2018-08-30,30.711,30.711,0,0
20180831,30.731,2018-08-31,30.731,30.731,0,0
20180903,30.712,2018-09-03,30.712,30.712,0,0
20180904,30.766,2018-09-04,30.766,30.766,0,0
20180905,30.806,2018-09-05,30.806,30.806,0,0
20180906,30.802,2018-09-06,30.802,30.802,0,0
20180907,30.776,2018-09-07,30.776,30.776,0,0
20180910,30.83,2018-09-10,30.83,30.83,0,0
20180911,30.814,2018-09-11,30.814,30.814,0,0
20180912,30.825,2018-09-12,30.825,30.825,0,0
20180913,30.805,2018-09-13,30.805,30.805,0,0
20180914,30.76,2018-09-14,30.76,30.76,0,0
20180917,30.805,2018-09-17,30.805,30.805,0,0
20180918,30.813,2018-09-18,30.813,30.813,0,0
20180919,30.793,2018-09-19,30.793,30.793,0,0
20180920,30.795,2018-09-20,30.795,30.795,0,0
20180921,30.716,2018-09-21,30.716,30.716,0,0
20180925,30.675,2018-09-25,30.675,30.675,0,0
20180926,30.697,2018-09-26,30.697,30.697,0,0
20180927,30.602,2018-09-27,30.602,30.602,0,0
20180928,30.551,2018-09-28,30.551,30.551,0,0
20181001,30.556,2018-10-01,30.556,30.556,0,0
20181002,30.668,2018-10-02,30.668,30.668,0,0
20181003,30.67,2018-10-03,30.67,30.67,0,0
20181004,30.792,2018-10-04,30.792,30.792,0,0
20181005,30.84,2018-10-05,30.84,30.84,0,0
20181008,30.926,2018-10-08,30.926,30.926,0,0
20181009,30.968,2018-10-09,30.968,30.968,0,0
20181011,31.105,2018-10-11,31.105,31.105,0,0
20181012,30.91,2018-10-12,30.91,30.91,0,0
20181015,30.94,2018-10-15,30.94,30.94,0,0
20181016,30.92,2018-10-16,30.92,30.92,0,0
20181017,30.85,2018-10-17,30.85,30.85,0,0
20181018,30.975,2018-10-18,30.975,30.975,0,0
20181019,30.976,2018-10-19,30.976,30.976,0,0
20181022,30.92,2018-10-22,30.92,30.92,0,0
20181023,30.985,2018-10-23,30.985,30.985,0,0
20181024,30.947,2018-10-24,30.947,30.947,0,0
20181025,30.996,2018-10-25,30.996,30.996,0,0
20181026,31.006,2018-10-26,31.006,31.006,0,0
20181029,30.996,2018-10-29,30.996,30.996,0,0
20181030,30.985,2018-10-30,30.985,30.985,0,0
20181031,30.968,2018-10-31,30.968,30.968,0,0
20181101,30.926,2018-11-01,30.926,30.926,0,0
20181102,30.738,2018-11-02,30.738,30.738,0,0
20181105,30.771,2018-11-05,30.771,30.771,0,0
20181106,30.782,2018-11-06,30.782,30.782,0,0
20181107,30.76,2018-11-07,30.76,30.76,0,0
20181108,30.702,2018-11-08,30.702,30.702,0,0
20181109,30.812,2018-11-09,30.812,30.812,0,0
20181112,30.888,2018-11-12,30.888,30.888,0,0
20181113,30.902,2018-11-13,30.902,30.902,0,0
20181114,30.932,2018-11-14,30.932,30.932,0,0
20181115,30.845,2018-11-15,30.845,30.845,0,0
20181116,30.888,2018-11-16,30.888,30.888,0,0
20181119,30.906,2018-11-19,30.906,30.906,0,0
20181120,30.908,2018-11-20,30.908,30.908,0,0
20181121,30.908,2018-11-21,30.908,30.908,0,0
20181122,30.894,2018-11-22,30.894,30.894,0,0
20181123,30.902,2018-11-23,30.902,30.902,0,0
20181126,30.886,2018-11-26,30.886,30.886,0,0
20181127,30.9,2018-11-27,30.9,30.9,0,0
20181128,30.91,2018-11-28,30.91,30.91,0,0
20181129,30.84,2018-11-29,30.84,30.84,0,0
20181130,30.85,2018-11-30,30.85,30.85,0,0
20181203,30.752,2018-12-03,30.752,30.752,0,0
20181204,30.705,2018-12-04,30.705,30.705,0,0
20181205,30.806,2018-12-05,30.806,30.806,0,0
20181206,30.857,2018-12-06,30.857,30.857,0,0
20181207,30.841,2018-12-07,30.841,30.841,0,0
20181210,30.877,2018-12-10,30.877,30.877,0,0
20181211,30.894,2018-12-11,30.894,30.894,0,0
20181212,30.881,2018-12-12,30.881,30.881,0,0
20181213,30.85,2018-12-13,30.85,30.85,0,0
20181214,30.867,2018-12-14,30.867,30.867,0,0
20181217,30.87,2018-12-17,30.87,30.87,0,0
20181218,30.87,2018-12-18,30.87,30.87,0,0
20181219,30.813,2018-12-19,30.813,30.813,0,0
20181220,30.843,2018-12-20,30.843,30.843,0,0
20181221,30.8,2018-12-21,30.8,30.8,0,0
20181222,30.824,2018-12-22,30.824,30.824,0,0
20181224,30.838,2018-12-24,30.838,30.838,0,0
20181225,30.81,2018-12-25,30.81,30.81,0,0
20181226,30.815,2018-12-26,30.815,30.815,0,0
20181227,30.802,2018-12-27,30.802,30.802,0,0
20181228,30.733,2018-12-28,30.733,30.733,0,0
20190102,30.794,2019-01-02,30.794,30.794,0,0
20190103,30.886,2019-01-03,30.886,30.886,0,0
20190104,30.863,2019-01-04,30.863,30.863,0,0
20190107,30.812,2019-01-07,30.812,30.812,0,0
20190108,30.836,2019-01-08,30.836,30.836,0,0
20190109,30.801,2019-01-09,30.801,30.801,0,0
20190110,30.782,2019-01-10,30.782,30.782,0,0
20190111,30.802,2019-01-11,30.802,30.802,0,0
20190114,30.851,2019-01-14,30.851,30.851,0,0
20190115,30.82,2019-01-15,30.82,30.82,0,0
20190116,30.831,2019-01-16,30.831,30.831,0,0
20190117,30.852,2019-01-17,30.852,30.852,0,0
20190118,30.842,2019-01-18,30.842,30.842,0,0
20190119,30.842,2019-01-19,30.842,30.842,0,0
20190121,30.851,2019-01-21,30.851,30.851,0,0
20190122,30.896,2019-01-22,30.896,30.896,0,0
20190123,30.892,2019-01-23,30.892,30.892,0,0
20190124,30.885,2019-01-24,30.885,30.885,0,0
20190125,30.825,2019-01-25,30.825,30.825,0,0
20190128,30.79,2019-01-28,30.79,30.79,0,0
20190129,30.811,2019-01-29,30.811,30.811,0,0
20190130,30.776,2019-01-30,30.776,30.776,0,0
20190131,30.74,2019-01-31,30.74,30.74,0,0
20190201,30.745,2019-02-01,30.745,30.745,0,0
20190211,30.809,2019-02-11,30.809,30.809,0,0
20190212,30.831,2019-02-12,30.831,30.831,0,0
20190213,30.831,2019-02-13,30.831,30.831,0,0
20190214,30.833,2019-02-14,30.833,30.833,0,0
20190215,30.85,2019-02-15,30.85,30.85,0,0
20190218,30.843,2019-02-18,30.843,30.843,0,0
20190219,30.846,2019-02-19,30.846,30.846,0,0
20190220,30.824,2019-02-20,30.824,30.824,0,0
20190221,30.83,2019-02-21,30.83,30.83,0,0
20190222,30.822,2019-02-22,30.822,30.822,0,0
20190223,30.823,2019-02-23,30.823,30.823,0,0
20190225,30.793,2019-02-25,30.793,30.793,0,0
20190226,30.783,2019-02-26,30.783,30.783,0,0
20190227,30.775,2019-02-27,30.775,30.775,0,0
20190304,30.83,2019-03-04,30.83,30.83,0,0
20190305,30.847,2019-03-05,30.847,30.847,0,0
20190306,30.852,2019-03-06,30.852,30.852,0,0
20190307,30.869,2019-03-07,30.869,30.869,0,0
20190308,30.902,2019-03-08,30.902,30.902,0,0
20190311,30.91,2019-03-11,30.91,30.91,0,0
20190312,30.905,2019-03-12,30.905,30.905,0,0
