711680,鈊象麥證01購01
711681,大江國泰02購01
711682,合晶國泰02購01
711684,群聯群益01購01
711685,精測群益01購02
711687,鈊象富邦01購01
711688,原相凱基02購01
711689,神盾凱基02購01
711690,精測凱基02購01
711692,環球晶凱基02購01
711693,穩懋凱基02購01
711694,譜瑞凱基01購01
711695,鈊象凱基02購01
711696,中美晶國票01購01
711697,晶焱國票01購01
711699,大江統一01購02
711700,中美晶統一02購01
711701,元太統一03購01
711702,合晶統一02購01
711703,旺矽統一02購01
711704,新普統一01購01
711715,M31元大01購01
711717,旺矽元大01購01
711721,博智元大01購01
711727,威剛兆豐01購01
711728,雙鴻兆豐01購01
711729,晟德兆豐01購01
711730,鈺太兆豐01購01
711732,博智國泰02購01
711733,璟德國泰02購01
711734,雙鴻國泰02購01
711735,晟德國泰02購02
711736,環球晶中信03購01
711745,新普元大01購01
711747,大江群益01購01
711748,欣銓群益01購01
711750,精測群益01購03
711754,環球晶群益01購01
711755,M31國票01購01
711756,金可國票01購01
711757,精華國票01購01
711758,璟德國票01購01
711759,雙鴻國票02購01
711762,邦特元富03購01
711763,優群富邦01購01
711764,大江凱基02購01
711765,中美晶凱基02購01
711766,精測凱基02購02
711767,晟德凱基02購01
711768,中美晶統一01購01
711769,合晶統一01購01
711770,威剛統一01購01
711771,皇田統一01購01
711772,緯軟統一01購02
711776,M31元大01購02
711778,信驊元大01購01
711782,聯亞元大01購01
711783,譜瑞元大01購01
711786,信驊富邦01購01
711787,久元群益01購01
711788,元太群益01購01
711792,新普群益02購01
711794,環球晶群益01購02
711795,環球晶群益01購03
711799,台燿凱基01購01
711800,邦特凱基01購01
711801,璟德凱基01購01
711803,大江統一01購03
711804,六角統一01購01
711805,台半統一01購01
711806,邦特統一01購02
711807,金可統一01購01
711809,璟德統一01購01
711815,精測國泰01購01
711816,環球晶國泰02購01
711817,力旺群益01購01
711821,茂達群益01購01
711822,緯軟群益01購01
711823,鈺太群益01購01
711824,頎邦群益01購01
711827,太醫元大01購01
711828,原相元大02購01
711829,精測元大01購01
711832,鈊象元大01購01
711833,中美晶國票01購02
711834,胡連國票01購01
711835,智擎國票01購02
711836,環球晶國票01購01
