類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AB1,15742001,復華人生目標基金,9800536,0.63%,15921586,1.02%,18748203,1.20%,1874818,0.12%,0,0.00%,728364,0.05%,47073507,3.01%
AB2,99034755,復華全球平衡基金,2848455,0.51%,1358220,0.24%,8386517,1.50%,1437775,0.26%,0,0.00%,1050694,0.19%,15081661,2.70%
AB1,99607599,復華神盾基金,8648011,0.49%,14681965,0.83%,21342122,1.20%,1689572,0.10%,0,0.00%,621785,0.03%,46983455,2.64%
AE23,99985163,復華奧林匹克全球組合基金,1068767,0.05%,7799,0.00%,21021377,0.95%,2869559,0.13%,0,0.00%,749188,0.03%,25716690,1.17%
AA1,21759676,復華全方位基金,7592693,0.88%,11586671,1.34%,13875219,1.60%,1277556,0.15%,0,0.00%,100923,0.01%,34433062,3.97%
AB2,48733658,復華亞太平衡基金,5807119,0.48%,4140968,0.34%,18036023,1.50%,2164321,0.18%,0,0.00%,685854,0.06%,30834285,2.56%
AE22,48782931,復華全球債券組合基金,1361703,0.02%,1413,0.00%,58064331,0.97%,7184271,0.12%,0,0.00%,171049,0.00%,66782767,1.12%
AA2,48837540,復華亞太成長基金,13484089,0.75%,8929063,0.50%,35797276,2.00%,4653651,0.26%,0,0.00%,635876,0.04%,63499955,3.54%
AC22,48898525,復華全球資產證券化基金,2067253,0.26%,390632,0.05%,12791992,1.60%,1998751,0.25%,0,0.00%,4665710,0.58%,21914338,2.74%
AE23,48952512,復華奧林匹克全球優勢組合基金,1080735,0.12%,7570,0.00%,8807923,0.97%,1175934,0.13%,0,0.00%,709963,0.08%,11782125,1.30%
AA2,10300441,復華全球大趨勢基金,4326999,0.46%,1384612,0.15%,18631361,2.00%,2422085,0.26%,0,0.00%,3215184,0.35%,29980241,3.22%
AA2,10374246,復華華人世紀基金,15461931,0.46%,12471032,0.37%,60771765,1.80%,8778140,0.26%,0,0.00%,744136,0.02%,98227004,2.91%
AC21,25590496,復華全球短期收益基金,349239,0.00%,0,0.00%,105228414,0.60%,24553292,0.14%,0,0.00%,636302,0.00%,130767247,0.75%
AE23,25620891,復華高益策略組合基金,0,0.00%,0,0.00%,207262441,1.50%,19349118,0.14%,0,0.00%,199749,0.00%,226811308,1.64%
AA2,25676249,復華全球原物料基金,27656391,0.43%,7200558,0.11%,98326347,1.52%,11799164,0.18%,0,0.00%,9093126,0.14%,154075586,2.38%
AE23,26204036,復華新興債股動力組合基金,487608,0.00%,0,0.00%,49845148,0.50%,4652212,0.05%,0,0.00%,155810,0.00%,55140778,0.55%
AA2,26276235,復華大中華中小策略基金,2996874,0.04%,1334769,0.02%,2302864,0.03%,276342,0.00%,0,0.00%,49125,0.00%,6959974,0.08%
AA1,81594690,永豐永豐基金,13011687,0.27%,21082990,0.44%,76357065,1.60%,7158473,0.15%,0,0.00%,124913,0.00%,117735128,2.47%
AD1,73982015,永豐債券基金,0,0.00%,0,0.00%,22826409,0.21%,6332935,0.06%,0,0.00%,6899317,0.06%,36058661,0.33%
AA1,73992013,永豐領航科技基金,3016535,0.61%,4624920,0.94%,8631460,1.75%,887804,0.18%,0,0.00%,12159,0.00%,17172878,3.48%
AA1,17152509,永豐高科技基金,6210430,0.65%,9475318,1.00%,15239104,1.60%,1428668,0.15%,0,0.00%,26144,0.00%,32379664,3.40%
AA1,13998344,永豐中小基金,18425172,0.35%,29483621,0.55%,85241892,1.60%,7991426,0.15%,0,0.00%,154534,0.00%,141296645,2.65%
AB1,14706582,永豐趨勢平衡基金,1043235,0.18%,1316836,0.23%,6993056,1.20%,699316,0.12%,0,0.00%,54541,0.01%,10106984,1.73%
AB1,80916244,永豐中概平衡基金,1823567,0.34%,2874480,0.53%,6463659,1.20%,646363,0.12%,0,0.00%,225163,0.04%,12033232,2.24%
AE23,99361820,永豐全球平衡組合基金,156108,0.05%,1612,0.00%,3043280,1.00%,395692,0.13%,0,0.00%,182284,0.06%,3778976,1.24%
AB1,48556750,永豐永益平衡基金,1279032,0.40%,1965624,0.62%,3837896,1.20%,383782,0.12%,0,0.00%,157680,0.05%,7624014,2.39%
AD2,48737535,永豐美元貨幣市場基金,0,0.00%,0,0.00%,438281,0.05%,896229,0.11%,0,0.00%,83343,0.01%,1417853,0.17%
AE22,48804668,永豐全球債券組合基金,28078,0.01%,159,0.00%,4170843,0.80%,625625,0.12%,0,0.00%,251607,0.05%,5076312,0.98%
AE23,48837611,永豐雙核心組合基金,160487,0.04%,23085,0.01%,4529349,1.00%,588818,0.13%,0,0.00%,593632,0.13%,5895371,1.30%
AA2,48890039,永豐主流品牌基金,636611,0.04%,0,0.00%,28326427,2.00%,3682436,0.26%,0,0.00%,6089759,0.43%,38735233,2.74%
AA2,10307606,永豐環球趨勢資源基金,4937973,0.71%,123034,0.02%,13849309,2.00%,1869657,0.27%,0,0.00%,1676189,0.24%,22456162,3.25%
AA2,10397629,永豐大中華基金,5949882,0.60%,1906815,0.19%,17755374,1.80%,2564666,0.26%,0,0.00%,704968,0.07%,28881705,2.93%
AA2,25599877,永豐亞洲民生消費基金,5894270,0.26%,418053,0.02%,44773965,2.00%,5820620,0.26%,0,0.00%,1008817,0.05%,57915725,2.58%
AA2,26202781,永豐全球新興向榮基金,5885215,0.16%,1120596,0.03%,27085067,0.76%,4198187,0.12%,0,0.00%,7686874,0.21%,45975939,1.28%
AC21,26265167,永豐全球投資等級債券基金,0,0.00%,0,0.00%,2525652,0.05%,404104,0.01%,0,0.00%,82154,0.00%,3011910,0.06%
AD1,83863018,富鼎益利信基金,0,0.00%,0,0.00%,1257532,0.27%,377199,0.08%,0,0.00%,37155,0.01%,1671886,0.36%
AA1,17141187,富鼎半導體科技基金,7631535,1.35%,8403079,1.48%,9083269,1.60%,851549,0.15%,0,0.00%,300,0.00%,25969732,4.58%
AB1,18038078,富鼎精穩基金,3260679,1.75%,3574824,1.92%,2241341,1.20%,280174,0.15%,0,0.00%,13620,0.01%,9370638,5.02%
AD1,80907786,富鼎華盈基金,0,0.00%,0,0.00%,837254,0.26%,255286,0.08%,0,0.00%,2142,0.00%,1094682,0.34%
AB2,99971528,富鼎全球永安平衡基金,3262025,1.86%,2717903,1.55%,2631865,1.50%,456189,0.26%,0,0.00%,113902,0.07%,9181884,5.24%
AE22,48772011,富鼎全球固定收益組合基金,0,0.00%,0,0.00%,9597183,1.00%,1247626,0.13%,0,0.00%,7721,0.00%,10852530,1.13%
AA1,48809501,富鼎台灣優勢基金,5384059,1.75%,5823968,1.90%,4911506,1.60%,460452,0.15%,0,0.00%,190,0.00%,16580175,5.40%
AA2,48862809,富鼎東方精選基金,7857871,1.66%,6913984,1.46%,8535686,1.80%,1232924,0.26%,0,0.00%,603121,0.13%,25143586,5.31%
AA1,48893417,富鼎台灣活力基金,7498072,1.74%,8181376,1.90%,6875403,1.60%,644565,0.15%,0,0.00%,204,0.00%,23199620,5.40%
AA1,73982057,宏利宏利基金,855951,0.34%,1276095,0.51%,3978003,1.60%,372945,0.15%,0,0.00%,802,0.00%,6483796,2.61%
AD1,83863973,宏利萬利債券基金,0,0.00%,0,0.00%,1491923,0.05%,1491923,0.05%,0,0.00%,10005,0.00%,2993851,0.10%
AA1,17144889,宏利台灣動力基金,1278911,0.45%,1940908,0.68%,4597341,1.60%,431003,0.15%,0,0.00%,420,0.00%,8248583,2.87%
AB1,99032356,宏利經典平衡基金,466162,0.22%,674053,0.32%,2492060,1.20%,249208,0.12%,0,0.00%,3352,0.00%,3884835,1.87%
AE22,48789982,宏利全球債券組合基金,0,0.00%,0,0.00%,3727454,0.84%,573657,0.13%,0,0.00%,120,0.00%,4301231,0.97%
AA2,48916256,宏利精選中華基金,5357095,0.39%,3054692,0.22%,24970352,1.80%,3468228,0.25%,0,0.00%,155312,0.01%,37005679,2.67%
AC21,25630146,宏利亞太入息債券基金,0,0.00%,0,0.00%,16887683,1.00%,2870901,0.17%,0,0.00%,0,0.00%,19758584,1.17%
AA2,25677726,宏利亞太中小企業基金,10001219,1.27%,1072767,0.14%,10437915,1.32%,1913618,0.24%,0,0.00%,85860,0.01%,23511379,2.98%
AC23,26258187,宏利新興市場高收益債券基金,0,0.00%,0,0.00%,6260070,0.39%,1085076,0.07%,0,0.00%,27258,0.00%,7372404,0.45%
AC11,17142502,安多利永利債券基金,0,0.00%,0,0.00%,3790888,0.30%,1010900,0.08%,0,0.00%,2187100,0.17%,6988888,0.55%
AA1,18031960,安多利高科技基金,13667214,6.01%,14854226,6.53%,3643305,1.60%,341576,0.15%,0,0.00%,3651,0.00%,32509972,14.29%
AA1,19330712,貝萊德寶利基金,5645656,1.39%,6895979,1.70%,9606584,2.37%,900629,0.22%,0,0.00%,17810,0.00%,23066658,5.69%
AD1,17141530,貝萊德寶元基金,0,0.00%,0,0.00%,823538,0.10%,658835,0.08%,0,0.00%,9535,0.00%,1491908,0.18%
AA2,48878680,貝萊德亞太領航基金,610111,0.23%,436480,0.17%,4556732,1.75%,677001,0.26%,0,0.00%,16664,0.01%,6296988,2.42%
AA1,988316,安泰ING台灣運籌基金,3227507,0.39%,3900080,0.48%,12322505,1.50%,1642992,0.20%,0,0.00%,103784,0.01%,21196868,2.58%
AA1,968493,安泰ING鴻運基金,4503426,0.72%,4939836,0.79%,9384172,1.50%,1251216,0.20%,0,0.00%,122356,0.02%,20201006,3.23%
AA2,1021518,安泰ING環球基金,1184628,0.27%,178867,0.04%,6585115,1.50%,1656750,0.38%,0,0.00%,107799,0.02%,9713159,2.21%
AB1,971103,安泰ING鴻利基金,1715098,0.29%,1898470,0.32%,7073639,1.20%,1031573,0.18%,0,0.00%,142555,0.02%,11861335,2.01%
AD1,1013051,安泰ING鴻揚債券基金,0,0.00%,0,0.00%,19502685,0.27%,5760849,0.08%,0,0.00%,187572,0.00%,25451106,0.35%
AA1,1031564,安泰ING積極成長基金,3334331,0.53%,3659491,0.58%,9441207,1.50%,944127,0.15%,0,0.00%,111770,0.02%,17490926,2.78%
AA2,92017008,安泰ING新馬基金,6059849,0.36%,1177569,0.07%,25309379,1.50%,4049498,0.24%,0,0.00%,183969,0.01%,36780264,2.18%
AD1,92024520,安泰ING債券基金,0,0.00%,0,0.00%,38983849,0.24%,12380395,0.08%,0,0.00%,92895,0.00%,51457139,0.32%
AA2,97982106,安泰ING日本基金,1791754,0.29%,0,0.00%,9805337,1.60%,1470794,0.24%,0,0.00%,160,0.00%,13068045,2.13%
AA2,20089404,安泰ING泰國基金,8549815,0.50%,724577,0.04%,27130618,1.60%,4069612,0.24%,0,0.00%,33771,0.00%,40508393,2.39%
AA1,19330754,安泰ING優質基金,23563341,0.60%,28806919,0.74%,58798055,1.50%,5487822,0.14%,0,0.00%,16092,0.00%,116672229,2.98%
AA1,17146752,安泰ING成長基金,5520388,0.55%,6092998,0.60%,16204480,1.60%,1417881,0.14%,0,0.00%,2534,0.00%,29238281,2.89%
AA1,17600534,安泰ING高科技基金,6168824,0.46%,6984831,0.52%,21416584,1.60%,2007806,0.15%,0,0.00%,15573,0.00%,36593618,2.74%
AB1,17602250,安泰ING平衡基金,5546878,0.70%,6232497,0.79%,9503092,1.20%,950306,0.12%,0,0.00%,13556,0.00%,22246329,2.81%
AA1,18037937,安泰INGｅ科技基金,8083901,0.46%,9603820,0.54%,28444320,1.60%,2666662,0.15%,0,0.00%,9318,0.00%,48808021,2.75%
AD1,18479285,安泰ING精選債券基金,0,0.00%,0,0.00%,18231312,0.25%,5834025,0.08%,0,0.00%,50233,0.00%,24115570,0.33%
AA1,18488469,安泰ING中小基金,21001845,0.62%,25615219,0.75%,54325526,1.60%,5093019,0.15%,0,0.00%,17653,0.00%,106053262,3.13%
AA2,14697373,安泰ING全球品牌基金,4041599,0.26%,660505,0.04%,28156077,1.80%,4692675,0.30%,0,0.00%,1140829,0.07%,38691685,2.47%
AA2,94988015,安泰ING全球高股息基金,4184105,0.31%,675348,0.05%,24132388,1.80%,4022055,0.30%,0,0.00%,174264,0.01%,33188160,2.48%
AE22,99035229,安泰ING鑫全球債券組合基金,1334376,0.04%,8783,0.00%,30962735,0.97%,3837698,0.12%,0,0.00%,13407,0.00%,36156999,1.13%
AB2,99035620,安泰ING全球安穩平衡基金,150139,0.06%,814,0.00%,3270884,1.30%,654172,0.26%,0,0.00%,2410,0.00%,4078419,1.62%
AE23,99364447,安泰ING鑫平衡組合基金,698311,0.07%,4109,0.00%,8483147,0.82%,1039374,0.10%,0,0.00%,2120,0.00%,10227061,0.98%
AA1,99973878,安泰ING台灣高股息基金,23949235,0.69%,28670652,0.83%,55525318,1.60%,5205493,0.15%,0,0.00%,9017,0.00%,113359715,3.27%
AA2,99975165,安泰ING歐洲高股息基金,2133621,0.25%,685128,0.08%,15487377,1.80%,2581243,0.30%,0,0.00%,3030,0.00%,20890399,2.43%
AG,21758780,安泰ING全球不動產證券化基金,2010631,0.20%,327062,0.03%,16482303,1.60%,2575357,0.25%,0,0.00%,101012,0.01%,21496365,2.09%
AE21,48693190,安泰ING組合傘型基金之鑫全球成長組合基金,486780,0.11%,2688,0.00%,3483772,0.82%,508835,0.12%,0,0.00%,2157,0.00%,4484232,1.06%
AA2,48745964,安泰ING亞太高股息基金,7965225,0.15%,6450086,0.12%,94668468,1.80%,15778059,0.30%,0,0.00%,5900115,0.11%,130761953,2.49%
AA2,48844514,安泰ING全球生技醫療基金,3197215,0.12%,153921,0.01%,47872390,1.80%,7978741,0.30%,0,0.00%,316580,0.01%,59518847,2.24%
AG,48948314,安泰ING歐洲不動產證券化基金,1700194,0.30%,445022,0.08%,10356753,1.80%,1438435,0.25%,0,0.00%,7034,0.00%,13947438,2.43%
AA2,48968900,安泰ING全球氣候變遷基金,2134150,0.17%,413477,0.03%,25878749,2.00%,3234873,0.25%,0,0.00%,605904,0.05%,32267153,2.50%
AA2,10306986,安泰ING新興傘型基金之中東非洲基金,7215092,1.02%,470364,0.07%,14226708,2.00%,2987618,0.42%,0,0.00%,146935,0.02%,25046717,3.52%
AA2,10306992,安泰ING新興傘型基金之大俄羅斯基金,9763314,0.30%,375802,0.01%,59185608,1.80%,10521899,0.32%,0,0.00%,3026271,0.09%,82872894,2.52%
AA2,10307015,安泰ING新興傘型基金之韓國基金,2406071,0.79%,2253265,0.74%,5509175,1.80%,765149,0.25%,0,0.00%,1046,0.00%,10934706,3.58%
AA2,25530596,安泰ING中國機會基金,5519559,0.32%,2922141,0.17%,30721842,1.80%,4437605,0.26%,0,0.00%,59458,0.00%,43660605,2.56%
AC21,25624144,安泰ING全球美元投資級公司債基金,0,0.00%,0,0.00%,35576196,1.20%,4743482,0.16%,0,0.00%,325943,0.01%,40645621,1.38%
AA2,25652008,安泰ING巴西基金,22058972,0.55%,1781689,0.04%,54532255,1.36%,8179845,0.20%,0,0.00%,61634058,1.53%,148186819,3.69%
AE22,26204964,安泰ING新興高收益債組合基金,902909,0.01%,8823,0.00%,19736786,0.30%,2763150,0.04%,0,0.00%,7210,0.00%,23418878,0.35%
AC11,17144332,聯邦債券基金,0,0.00%,0,0.00%,75058874,0.22%,20470596,0.06%,0,0.00%,27978317,0.08%,123507787,0.36%
AA1,17597236,聯邦精選科技基金,4110300,1.50%,4443021,1.63%,4373688,1.60%,410032,0.15%,0,0.00%,6206,0.00%,13343247,4.88%
AA1,18496290,聯邦中國龍基金,6896642,1.55%,7662034,1.73%,7106800,1.60%,666252,0.15%,0,0.00%,8290,0.00%,22340018,5.03%
AE22,13984587,聯邦優勢策略全球債券組合基金,0,0.00%,0,0.00%,5342813,0.99%,699092,0.13%,0,0.00%,10946,0.00%,6052851,1.13%
AA1,14693572,聯邦台灣創新基金,3896464,1.35%,4264588,1.48%,4621143,1.60%,433238,0.15%,0,0.00%,4843,0.00%,13220276,4.58%
AB1,98669575,聯邦計量平衡基金,1526077,1.32%,1398614,1.21%,1158801,1.00%,115887,0.10%,0,0.00%,5186,0.00%,4204565,3.63%
AA1,17597600,台壽保阿波羅基金,6323752,1.31%,8568424,1.78%,7696565,1.60%,721563,0.15%,0,0.00%,220,0.00%,23310524,4.85%
AD1,18035966,台壽保所羅門貨幣市場基金,0,0.00%,0,0.00%,15061053,0.21%,5137095,0.07%,0,0.00%,54098,0.00%,20252246,0.29%
AD1,18489951,台壽保美邦貨幣市場基金,0,0.00%,0,0.00%,944589,0.20%,330620,0.07%,0,0.00%,1899,0.00%,1277108,0.27%
AE23,99645003,台壽保閣來寶全球組合基金,0,0.00%,0,0.00%,1027140,0.97%,137807,0.13%,0,0.00%,220,0.00%,1165167,1.10%
AG,48925184,台壽保亞太不動產證券化基金,236709,0.10%,24525,0.01%,4210468,1.80%,584788,0.25%,0,0.00%,10675,0.00%,5067165,2.17%
AA1,10341251,台壽保台灣新趨勢基金,1549744,1.42%,1954297,1.79%,1742160,1.60%,174217,0.16%,0,0.00%,190,0.00%,5420608,4.98%
AA1,17604124,德盛台灣大壩基金,9172868,0.59%,10872696,0.70%,24938087,1.60%,2337952,0.15%,0,0.00%,410,0.00%,47322013,3.04%
AC11,18033003,德盛債券大壩基金,0,0.00%,0,0.00%,11998533,0.15%,3999509,0.05%,0,0.00%,20397,0.00%,16018439,0.20%
AA1,18480065,德盛科技大壩基金,10669684,0.72%,13483822,0.91%,23614192,1.60%,2213815,0.15%,0,0.00%,350,0.00%,49981863,3.39%
AA2,14693593,德盛全球生技大壩基金,5135913,0.36%,844769,0.06%,25996432,1.80%,3899468,0.27%,0,0.00%,6690,0.00%,35883272,2.49%
AC21,98669250,德盛安聯全球債券基金,9870,0.00%,0,0.00%,4779446,0.80%,955905,0.16%,0,0.00%,4430,0.00%,5749651,0.96%
AA2,99337168,德盛安聯亞洲動態策略基金,6448071,0.85%,2643347,0.35%,13591915,1.79%,1963270,0.26%,0,0.00%,186586,0.02%,24833189,3.28%
AA2,99978472,德盛安聯全球新興市場基金,17698089,0.30%,8068183,0.14%,107099638,1.80%,15469954,0.26%,0,0.00%,3226383,0.05%,151562247,2.55%
AB2,48675453,德盛安聯目標傘型基金之目標2020基金,691340,0.18%,94303,0.02%,5797269,1.50%,966209,0.25%,0,0.00%,23412,0.01%,7572533,1.96%
AA2,48675469,德盛安聯目標傘型基金之目標2030基金,944462,0.21%,114157,0.03%,7510491,1.70%,1148665,0.26%,0,0.00%,13046,0.00%,9730821,2.20%
AB2,48738909,德盛安聯全球計量平衡基金,1324835,0.09%,799209,0.05%,22404560,1.50%,3584725,0.24%,0,0.00%,9952,0.00%,28123281,1.89%
AA2,48806595,德盛安聯全球綠能趨勢基金,44532133,0.15%,8015662,0.03%,522292299,1.80%,69638982,0.24%,0,0.00%,1275267,0.00%,645754343,2.23%
AB2,48865952,德盛安聯多元計量平衡基金,2189163,0.20%,740975,0.07%,16149479,1.50%,2691585,0.25%,0,0.00%,1284485,0.12%,23055687,2.14%
AA2,48937267,德盛安聯全球人口趨勢基金,2112438,0.16%,1210821,0.09%,24087661,1.80%,2944048,0.22%,0,0.00%,1461901,0.11%,31816869,2.38%
AA2,48981946,德盛安聯全球農金趨勢基金,27850732,0.33%,4808725,0.06%,150362610,1.80%,20048371,0.24%,0,0.00%,6346966,0.08%,209417404,2.51%
AA1,48997911,德盛安聯台灣智慧趨勢基金,4558347,0.69%,5780828,0.88%,10556749,1.60%,989696,0.15%,0,0.00%,1127,0.00%,21886747,3.32%
AE22,10350645,德盛安聯四季回報債券組合基金,3795429,0.04%,34972,0.00%,83941315,0.95%,10575250,0.12%,0,0.00%,18690,0.00%,98365656,1.11%
AA2,25589337,德盛安聯中國策略增長基金,10089765,0.29%,5087627,0.14%,63286491,1.80%,8086611,0.23%,0,0.00%,500347,0.01%,87050841,2.47%
AA2,25627819,德盛安聯全球油礦金趨勢基金,12331459,0.25%,2455590,0.05%,100811359,2.00%,12601412,0.25%,0,0.00%,213697,0.00%,128413517,2.55%
AA2,25680150,德盛安聯中國東協新世紀基金,7049484,0.27%,5185806,0.20%,30958090,1.20%,3714973,0.14%,0,0.00%,450255,0.02%,47358608,1.84%
AA1,1031874,國泰小龍基金,11846606,0.09%,18964139,0.15%,154670963,1.24%,15467084,0.12%,0,0.00%,651024,0.01%,201599816,1.61%
AA1,17612497,國泰國泰基金,16188102,0.40%,22969303,0.57%,64922696,1.60%,6086501,0.15%,0,0.00%,249649,0.01%,110416251,2.72%
AD1,18034853,國泰債券基金,0,0.00%,0,0.00%,85523234,0.21%,25506211,0.06%,0,0.00%,24137747,0.06%,135167192,0.33%
AA1,18043059,國泰中小成長基金,5833281,0.09%,9188134,0.14%,101994062,1.60%,9561955,0.15%,0,0.00%,290350,0.00%,126867782,1.99%
AB1,18494624,國泰平衡基金,2249539,0.29%,3143688,0.40%,9341126,1.20%,819996,0.11%,0,0.00%,209805,0.03%,15764154,2.03%
AA1,19291128,國泰大中華基金,10173432,0.08%,16550700,0.14%,194807987,1.60%,18263240,0.15%,0,0.00%,562095,0.00%,240357454,1.97%
AA1,14705562,國泰科技生化基金,3802097,0.10%,6806990,0.18%,60708336,1.60%,5691409,0.15%,0,0.00%,122619,0.00%,77131451,2.03%
AC21,99041658,國泰全球債券基金,0,0.00%,0,0.00%,3567011,1.00%,535059,0.15%,0,0.00%,3999,0.00%,4106069,1.15%
AE23,48681477,國泰幸福階梯傘型基金之全球穩健組合基金,288256,0.04%,0,0.00%,4690739,0.63%,893987,0.12%,0,0.00%,9986,0.00%,5882968,0.79%
AE22,48681498,國泰幸福階梯傘型基金之全球保守組合基金,25801,0.00%,0,0.00%,4000869,0.50%,881949,0.11%,0,0.00%,345452,0.04%,5254071,0.66%
AE21,48681504,國泰幸福階梯傘型基金之全球積極組合基金,423501,0.02%,0,0.00%,14603958,0.84%,2251158,0.13%,0,0.00%,14990,0.00%,17293607,1.00%
AD2,48780292,國泰全球貨幣市場基金,0,0.00%,0,0.00%,2431013,0.50%,583458,0.12%,0,0.00%,52899,0.01%,3067370,0.63%
AA2,48832881,國泰全球基礎建設基金,10499989,0.26%,379573,0.01%,64519862,1.60%,10484483,0.26%,0,0.00%,29209915,0.72%,115093822,2.85%
AA1,48948623,國泰台灣計量基金,5827287,0.57%,8687449,0.84%,16455491,1.60%,1542711,0.15%,0,0.00%,18606,0.00%,32531544,3.16%
AA2,48973191,國泰全球環保趨勢基金,3725737,0.32%,182068,0.02%,18529112,1.60%,2663554,0.23%,0,0.00%,1629725,0.14%,26730196,2.31%
AA2,25621998,國泰中港台基金,16672334,0.35%,1883228,0.04%,85234963,1.80%,11364667,0.24%,0,0.00%,4991943,0.11%,120147135,2.54%
AE22,25681952,國泰豐益債券組合基金,0,0.00%,0,0.00%,32936144,0.66%,4624993,0.09%,0,0.00%,206650,0.00%,37767787,0.75%
AA2,26203542,國泰新興市場基金,9315180,0.22%,200188,0.00%,24510809,0.59%,4595781,0.11%,0,0.00%,7266060,0.18%,45888018,1.11%
AA2,26273455,國泰全球資源基金,2245829,0.03%,0,0.00%,4672752,0.06%,623035,0.01%,0,0.00%,98501,0.00%,7640117,0.10%
AA1,13984165,富達台灣成長基金,5983686,0.24%,7808557,0.31%,39964074,1.60%,3746635,0.15%,0,0.00%,620,0.00%,57503572,2.30%
AE23,99992354,富達卓越領航全球組合基金,0,0.00%,0,0.00%,7636311,0.70%,1309087,0.12%,0,0.00%,290,0.00%,8945688,0.82%
AE23,48820610,富達動力領航組合基金,0,0.00%,0,0.00%,5294630,0.70%,907651,0.12%,0,0.00%,160,0.00%,6202441,0.82%
AA1,18499732,德銀遠東DWS台灣旗艦基金,666348,0.16%,757933,0.18%,6663461,1.60%,624696,0.15%,0,0.00%,11131,0.00%,8723569,2.09%
AD1,13999821,德銀遠東DWS台灣債券基金,0,0.00%,0,0.00%,3742524,0.07%,2653316,0.05%,0,0.00%,2299686,0.04%,8695526,0.16%
AA1,14545897,德銀遠東DWS科技基金,494489,0.16%,540166,0.18%,4807301,1.60%,450692,0.15%,0,0.00%,8031,0.00%,6300679,2.10%
AA2,99632577,德銀遠東DWS全球原物料能源基金,3615008,0.13%,1087108,0.04%,50108836,1.80%,7237950,0.26%,0,0.00%,14767935,0.53%,76816837,2.76%
AA1,10342250,德銀遠東DWS台灣精選主題基金,1127375,0.19%,1519823,0.26%,9463333,1.60%,887196,0.15%,0,0.00%,13968,0.00%,13011695,2.20%
AE23,25594177,德銀遠東DWS多元集利組合基金,3387415,0.23%,23141,0.00%,14777033,1.00%,2955399,0.20%,0,0.00%,0,0.00%,21142988,1.43%
AA2,26263787,德銀遠東DWS全球神農基金,2638535,0.12%,620296,0.03%,4265962,0.19%,616193,0.03%,0,0.00%,413143,0.02%,8554129,0.38%
AA1,13539952,凱基開創基金,7983835,2.31%,8614125,2.50%,5525134,1.60%,517981,0.15%,0,0.00%,70,0.00%,22641145,6.56%
AD1,14703038,凱基凱旋基金,0,0.00%,0,0.00%,2938371,0.12%,1469185,0.06%,0,0.00%,6055,0.00%,4413611,0.18%
AA2,48882220,凱基台商天下基金,18087537,1.31%,16908251,1.22%,24880211,1.80%,3455585,0.25%,0,0.00%,54655,0.00%,63386239,4.59%
AA2,48997927,凱基亞洲四金磚基金,6534808,1.39%,3693013,0.79%,9418605,2.00%,1554073,0.33%,0,0.00%,203859,0.04%,21404358,4.55%
AA1,25612029,凱基台灣精五門基金,6085183,2.42%,6705526,2.67%,7732513,3.08%,724924,0.29%,0,0.00%,400,0.00%,21248546,8.46%
AE21,25691430,凱基新興趨勢ETF組合基金,10667217,0.46%,155619,0.01%,12199137,0.53%,1555144,0.07%,0,0.00%,17638,0.00%,24594755,1.06%
AA2,26258172,凱基資源國基金,13958356,0.68%,3594971,0.18%,10798592,0.53%,1457809,0.07%,0,0.00%,3973208,0.19%,33782936,1.65%
AD1,14553777,施羅德新紀元貨幣市場基金,0,0.00%,0,0.00%,7001956,0.14%,2377343,0.05%,0,0.00%,36327,0.00%,9415626,0.19%
AA1,48948834,施羅德樂活中小基金,3480588,1.08%,5103032,1.59%,5141481,1.60%,482019,0.15%,0,0.00%,310,0.00%,14207430,4.43%
AA1,25601923,施羅德台灣主動基金,4037994,1.27%,5940012,1.88%,5077475,1.60%,476016,0.15%,0,0.00%,280,0.00%,15531777,4.90%
AE23,25619445,施羅德全球主動組合,1100554,0.12%,6790,0.00%,9484054,1.01%,1422600,0.15%,0,0.00%,325,0.00%,12014323,1.28%
AA2,25675543,施羅德世界資源基金,1916718,0.37%,1743071,0.34%,6523175,1.26%,848011,0.16%,0,0.00%,946981,0.18%,11977956,2.31%
AC23,26265912,施羅德全球策略高收益債券基金,634,0.00%,0,0.00%,7618397,0.25%,1320521,0.04%,0,0.00%,0,0.00%,8939552,0.29%
AA1,14694495,華頓台灣基金,1251554,0.22%,1731065,0.31%,9029493,1.60%,846526,0.15%,0,0.00%,122993,0.02%,12981631,2.30%
AD1,15566790,華頓平安基金,0,0.00%,0,0.00%,2341080,0.12%,1538767,0.08%,0,0.00%,1293010,0.07%,5172857,0.27%
AA1,80892778,華頓中小型基金,6011572,0.49%,8270252,0.68%,19518506,1.60%,1829855,0.15%,0,0.00%,26910,0.00%,35657095,2.93%
AA2,48712112,華頓全球黑鑽油源基金,1942885,0.47%,212715,0.05%,7453587,1.80%,901486,0.22%,0,0.00%,150371,0.04%,10661044,2.57%
AA1,48731589,華頓典範科技基金,7121160,0.47%,9576488,0.63%,24332390,1.60%,2281163,0.15%,0,0.00%,42982,0.00%,43354183,2.85%
AA2,48842261,華頓全球時尚精品基金,1374073,0.21%,433345,0.07%,11519790,1.80%,1663971,0.26%,0,0.00%,66176,0.01%,15057355,2.35%
