類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AC21,26263055,保德信新興市場債券基金,0,0.00%,0,0.00%,6099854,1.70%,932900,0.26%,0,0.00%,239525,0.07%,7272279,2.03%
AA2,26290779,保德信中國品牌基金,20695648,0.53%,9676454,0.25%,68245509,1.74%,9857686,0.25%,0,0.00%,29848970,0.76%,138324267,3.54%
AC21,26320990,保德信亞洲新興市場債券基金,0,0.00%,0,0.00%,13102901,1.25%,2725412,0.26%,0,0.00%,215783,0.02%,16044096,1.53%
AE22,31832319,保德信好時債組合基金,591205,0.08%,1682,0.00%,7443914,1.00%,893278,0.12%,0,0.00%,359746,0.05%,9289825,1.25%
AC21,31968075,保德信新興市場企業債券基金,0,0.00%,0,0.00%,15823602,1.50%,2742744,0.26%,0,0.00%,212847,0.02%,18779193,1.78%
AA2,38551094,保德信中國中小基金,9753479,0.39%,4456856,0.18%,45263607,1.80%,6538070,0.26%,0,0.00%,1434686,0.06%,67446698,2.68%
AD2,38648274,保德信人民幣貨幣市場基金,0,0.00%,0,0.00%,3627207,0.23%,1329985,0.09%,0,0.00%,264359,0.02%,5221551,0.33%
AB2,42330171,保德信中國好時平衡基金,1347213,0.03%,725936,0.02%,9609783,0.20%,1561592,0.03%,0,0.00%,123614,0.00%,13368138,0.28%
AA1,77537493,統一統信基金,2156857,0.33%,3265522,0.50%,7880552,1.20%,985075,0.15%,0,0.00%,854756,0.13%,15142762,2.31%
AA1,1031699,統一全天候基金,18765685,0.82%,28030020,1.22%,27614598,1.20%,4481943,0.19%,0,0.00%,861282,0.04%,79753528,3.47%
AA1,92002244,統一黑馬基金,10766804,0.80%,16105733,1.20%,20204605,1.50%,1885764,0.14%,0,0.00%,291382,0.02%,49254288,3.66%
AA1,92012762,統一龍馬基金,4912157,0.55%,7440206,0.83%,14092043,1.58%,1248664,0.14%,0,0.00%,497894,0.06%,28190964,3.16%
AD1,92017176,統一強棒貨幣市場基金,0,0.00%,0,0.00%,27832249,0.08%,18395169,0.05%,0,0.00%,25479145,0.07%,71706563,0.21%
AA1,97977878,統一中小基金,5748369,0.81%,8449040,1.19%,11314453,1.60%,919306,0.13%,0,0.00%,252521,0.04%,26683689,3.77%
AA1,81581724,統一經建基金,4433130,0.57%,6265924,0.80%,12502452,1.60%,1172102,0.15%,0,0.00%,543944,0.07%,24917552,3.19%
AA1,73990253,統一奔騰基金,13425209,0.79%,19966755,1.17%,27340150,1.60%,2563138,0.15%,0,0.00%,323047,0.02%,63618299,3.72%
AA1,17605622,統一大滿貫基金,19526233,0.26%,30068699,0.41%,118622469,1.60%,11120847,0.15%,0,0.00%,559396,0.01%,179897644,2.43%
AA2,18030553,統一亞太基金,1918797,0.23%,1107725,0.14%,14289466,1.75%,2123005,0.26%,0,0.00%,530770,0.07%,19969763,2.45%
AE22,48783925,統一全球債券組合基金,0,0.00%,0,0.00%,5864815,0.79%,964151,0.13%,0,0.00%,204781,0.03%,7033747,0.95%
AA2,48863201,統一強漢基金,11388948,0.37%,7757101,0.25%,54564035,1.75%,6235890,0.20%,0,0.00%,3795764,0.12%,83741738,2.69%
AA1,48934304,統一台灣動力基金,9008171,0.94%,13588218,1.41%,15394360,1.60%,1443222,0.15%,0,0.00%,368692,0.04%,39802663,4.14%
AA2,25637393,統一大龍印基金,4263236,0.30%,2660161,0.19%,27078643,1.90%,3705500,0.26%,0,0.00%,8788215,0.62%,46495755,3.26%
AA2,26202889,統一大中華中小基金,3251318,0.32%,1936531,0.19%,18419398,1.80%,2660581,0.26%,0,0.00%,7118429,0.70%,33386257,3.26%
AA2,26318517,統一新亞洲科技能源基金,2810741,0.34%,1289679,0.16%,15687619,1.90%,2146721,0.26%,0,0.00%,4258068,0.52%,26192828,3.17%
AA2,31841577,統一亞洲大金磚基金,1410554,0.37%,1059407,0.28%,7268349,1.90%,994623,0.26%,0,0.00%,1312868,0.34%,12045801,3.15%
AC21,31980155,統一新興市場企業債券基金,0,0.00%,0,0.00%,30185902,1.70%,4616664,0.26%,0,0.00%,227169,0.01%,35029735,1.97%
AA2,38592911,統一大龍騰中國基金,10379925,0.35%,6219158,0.21%,55556123,1.85%,7807879,0.26%,0,0.00%,464566,0.02%,80427651,2.68%
AC23,42326710,統一中國高收益債券基金,0,0.00%,0,0.00%,13136880,0.30%,2306313,0.05%,0,0.00%,415188,0.01%,15858381,0.36%
AA1,974018,富邦基金,5538875,0.35%,10588017,0.67%,18951454,1.20%,2368930,0.15%,0,0.00%,220909,0.01%,37668185,2.39%
AA1,92002384,富邦精準基金,6774485,0.45%,11214594,0.75%,22494171,1.50%,2249420,0.15%,0,0.00%,217095,0.01%,42949765,2.86%
AA1,92010477,富邦長紅基金,3721464,0.39%,5598487,0.59%,15199307,1.60%,1424945,0.15%,0,0.00%,158171,0.02%,26102374,2.75%
AA1,92010770,富邦台灣鳳凰基金,753837,0.32%,1127931,0.48%,3499506,1.50%,1000000,0.43%,0,0.00%,98296,0.04%,6479570,2.78%
AD1,97980579,富邦吉祥貨幣市場基金,0,0.00%,0,0.00%,35192815,0.10%,17597371,0.05%,0,0.00%,670400,0.00%,53460586,0.15%
AA1,20089755,富邦精銳中小基金,4608109,0.50%,7291652,0.79%,14770722,1.60%,1384773,0.15%,0,0.00%,157670,0.02%,28212926,3.06%
AA1,81585475,富邦高成長基金,7467827,0.57%,11574031,0.89%,20621400,1.58%,1953672,0.15%,0,0.00%,217197,0.02%,41834127,3.21%
AA1,83864683,富邦科技基金,1746635,0.36%,2766117,0.57%,7699873,1.58%,728963,0.15%,0,0.00%,97399,0.02%,13038987,2.68%
AA1,17148301,富邦台灣心基金,1436897,0.35%,2046239,0.50%,6511905,1.59%,615335,0.15%,0,0.00%,98104,0.02%,10708480,2.61%
AG,99991502,富邦全球不動產基金,18007,0.01%,14411,0.01%,2787488,1.50%,445987,0.24%,0,0.00%,98005,0.05%,3363898,1.81%
AH1,48790067,富邦台灣科技指數基金,34362,0.01%,31407,0.01%,1321493,0.40%,115646,0.04%,0,0.00%,342503,0.10%,1845411,0.56%
AA2,48908684,富邦大中華成長基金,2616482,0.36%,1658152,0.23%,12651422,1.73%,1905511,0.26%,0,0.00%,289248,0.04%,19120815,2.61%
AH1,48975156,富邦台灣ETF傘型基金之富邦台灣摩根指數股票型基金,88887,0.02%,75046,0.02%,1407088,0.30%,164155,0.04%,0,0.00%,2236661,0.48%,3971837,0.85%
AH1,48975162,富邦台灣ETF傘型基金之富邦台灣金融指數股票型基金,112484,0.03%,141279,0.04%,1557849,0.40%,136307,0.04%,0,0.00%,520892,0.13%,2468811,0.63%
AH1,48977083,富邦台灣ETF傘型基金之富邦台灣發達指數股票型基金,25517,0.01%,25537,0.01%,788436,0.40%,68984,0.04%,0,0.00%,198688,0.10%,1107162,0.56%
AC21,26275812,富邦全球投資等級債券基金,0,0.00%,0,0.00%,2252178,0.80%,703806,0.25%,0,0.00%,129451,0.05%,3085435,1.10%
AH2,26334740,富邦上証180基金,26576472,0.16%,11424206,0.07%,167457610,0.99%,16914891,0.10%,0,0.00%,35280037,0.21%,257653216,1.52%
AC23,31826230,富邦策略高收益債券基金,0,0.00%,0,0.00%,21529500,1.60%,3498538,0.26%,0,0.00%,129280,0.01%,25157318,1.87%
AH1,31840182,富邦台灣釆吉50基金,17257,0.01%,22673,0.02%,381823,0.30%,44546,0.04%,0,0.00%,141216,0.11%,607515,0.48%
AC21,31946404,富邦中國債券傘型之富邦中國優質債券基金,0,0.00%,0,0.00%,6440448,1.00%,1610110,0.25%,0,0.00%,134956,0.02%,8185514,1.26%
AC23,31946426,富邦中國債券傘型之富邦中國高收益債券基金,0,0.00%,0,0.00%,58887477,1.49%,9814579,0.25%,0,0.00%,181094,0.00%,68883150,1.75%
AD2,38583188,富邦中國貨幣市場基金,0,0.00%,0,0.00%,7205686,0.40%,1981554,0.11%,0,0.00%,166109,0.01%,9353349,0.52%
AH2,38633011,富邦中國ETF傘型基金之富邦上証180單日正向兩倍基金,136096950,0.87%,606989,0.00%,141617799,0.91%,35931940,0.23%,0,0.00%,6925494,0.04%,321179172,2.06%
AH2,38633027,富邦中國ETF傘型基金之富邦上証180單日反向一倍基金,14106363,0.50%,98276,0.00%,27847991,0.99%,6469746,0.23%,0,0.00%,1664262,0.06%,50186638,1.78%
AB2,38653992,富邦中國新平衡入息基金,7237161,0.16%,2540180,0.06%,47801028,1.04%,8432425,0.18%,0,0.00%,551170,0.01%,66561964,1.45%
AH2,42302273,富邦深証100基金,2688404,0.11%,1028505,0.04%,14738910,0.61%,1488782,0.06%,0,0.00%,2017960,0.08%,21962561,0.91%
AH2,42319561,富邦日本ETF傘型基金之富邦日本東証單日正向兩倍基金,281194,0.03%,0,0.00%,3534452,0.34%,785433,0.08%,0,0.00%,330280,0.03%,4931359,0.48%
AH2,42319582,富邦日本ETF傘型基金之富邦日本東証單日反向一倍基金,101094,0.01%,0,0.00%,2528282,0.34%,561846,0.08%,0,0.00%,268122,0.04%,3459344,0.47%
AH2,42328908,富邦日本東証基金,918162,0.13%,0,0.00%,1237025,0.18%,274892,0.04%,0,0.00%,226265,0.03%,2656344,0.38%
AA1,974039,摩根台灣基金,1175270,0.18%,2527155,0.38%,7897459,1.20%,921394,0.14%,0,0.00%,308656,0.05%,12829934,1.95%
AA1,1032162,摩根台灣增長基金,1108125,0.06%,3871596,0.23%,20470083,1.20%,3411789,0.20%,0,0.00%,267869,0.02%,29129462,1.71%
AA2,92005896,摩根新興日本基金,981144,0.08%,0,0.00%,19045919,1.50%,2793409,0.22%,0,0.00%,3286064,0.26%,26106536,2.06%
AA1,92012025,摩根新興科技基金,9780452,0.23%,18971174,0.45%,63728350,1.50%,5947968,0.14%,0,0.00%,297223,0.01%,98725167,2.32%
AD1,92016991,摩根台灣貨幣市場基金,0,0.00%,0,0.00%,6198011,0.15%,2066003,0.05%,0,0.00%,2731643,0.07%,10995657,0.27%
AA2,92023780,摩根亞洲基金,6904637,0.13%,14055781,0.27%,90852982,1.75%,13498164,0.26%,0,0.00%,8778584,0.17%,134090148,2.58%
AD1,97991668,摩根第一貨幣市場基金,0,0.00%,0,0.00%,3575616,0.08%,2234756,0.05%,0,0.00%,2942938,0.07%,8753310,0.20%
AA2,97999612,摩根龍揚基金,7240657,0.10%,11476223,0.17%,121656421,1.75%,18074671,0.26%,0,0.00%,7853748,0.11%,166301720,2.39%
AA2,20096209,摩根東方科技基金,6566458,0.22%,6455076,0.21%,53355965,1.75%,7927173,0.26%,0,0.00%,4960112,0.16%,79264784,2.60%
AA2,73980092,摩根大歐洲基金,4503252,0.09%,12254612,0.25%,86103180,1.75%,14760548,0.30%,0,0.00%,27505667,0.56%,145127259,2.95%
AA1,73989501,摩根中小基金,3350311,0.20%,6608371,0.39%,26799066,1.60%,2512402,0.15%,0,0.00%,267985,0.02%,39538135,2.36%
AA1,17144945,摩根價值成長基金,913177,0.16%,2005727,0.34%,9309233,1.60%,872750,0.15%,0,0.00%,264460,0.05%,13365347,2.30%
AB1,18036846,摩根平衡基金,3830408,0.13%,4386855,0.15%,35946473,1.20%,3595780,0.12%,0,0.00%,1518296,0.05%,49277812,1.64%
AE23,98661139,摩根安家理財基金,884,0.00%,0,0.00%,1503660,0.23%,260031,0.04%,0,0.00%,174201,0.03%,1938776,0.30%
AB2,99181637,摩根全球平衡基金,166337,0.01%,372614,0.03%,22083276,1.50%,2208436,0.15%,0,0.00%,2035728,0.14%,26866391,1.82%
AA2,29245757,摩根全球α基金,1920387,0.07%,1078399,0.04%,49872767,1.75%,7409677,0.26%,0,0.00%,15356528,0.54%,75637758,2.65%
AB2,21704027,摩根亞太高息平衡基金,1106906,0.04%,2242461,0.09%,37015298,1.50%,4441840,0.18%,0,0.00%,3646437,0.15%,48452942,1.96%
AA2,48727760,摩根絕對日本基金,1760376,0.08%,0,0.00%,42024672,2.00%,3572118,0.17%,0,0.00%,3765493,0.18%,51122659,2.43%
AA2,48768614,摩根新興35基金,2889007,0.05%,4087734,0.07%,116750614,2.00%,18096338,0.31%,0,0.00%,13354165,0.23%,155177858,2.66%
AA2,48860963,摩根全球發現基金,726726,0.08%,780159,0.09%,14243344,1.65%,2158085,0.25%,0,0.00%,3624668,0.42%,21532982,2.49%
AA2,48974190,摩根新絲路基金,733066,0.05%,1469424,0.10%,30838061,2.00%,4317333,0.28%,0,0.00%,6343224,0.41%,43701108,2.83%
AA2,10313109,摩根東方內需機會基金,2864715,0.18%,3827193,0.24%,31995695,2.00%,4479404,0.28%,0,0.00%,3478860,0.22%,46645867,2.92%
AA2,10348445,摩根金龍收成基金,952426,0.10%,1657208,0.18%,16788964,1.80%,2425072,0.26%,0,0.00%,1245231,0.13%,23068901,2.47%
AA2,25627402,摩根中國亮點基金,6357945,0.18%,6326688,0.18%,62769335,1.80%,8717962,0.25%,0,0.00%,5716707,0.16%,89888637,2.58%
AA1,25636367,摩根台灣金磚基金,6329517,0.30%,10105780,0.48%,33909459,1.60%,3179025,0.15%,0,0.00%,138623,0.01%,53662404,2.53%
AA2,25684986,摩根新金磚五國基金,693113,0.05%,1203426,0.08%,30587940,2.00%,4741137,0.31%,0,0.00%,6528827,0.43%,43754443,2.86%
AE22,26279269,摩根總收益組合基金,77377,0.01%,0,0.00%,573455,0.05%,1495698,0.13%,0,0.00%,275088,0.02%,2421618,0.21%
AC21,26297196,摩根新興活利債券基金,107896,0.01%,0,0.00%,18375193,1.35%,3538925,0.26%,0,0.00%,420108,0.03%,22442122,1.65%
AC23,26376229,摩根亞洲總合高收益債券基金,0,0.00%,3370739,0.04%,127218333,1.50%,19506818,0.23%,0,0.00%,7729046,0.09%,157824936,1.86%
AC21,31892738,摩根新興龍虎企業債券基金,84337,0.01%,0,0.00%,17639650,1.35%,3397255,0.26%,0,0.00%,261683,0.02%,21382925,1.64%
AA2,31944996,摩根中國A股基金,34202756,0.70%,8738764,0.18%,91684783,1.89%,13243342,0.27%,0,0.00%,8274804,0.17%,156144449,3.21%
AA2,38532914,摩根泛亞太股票入息基金,3760095,0.10%,5909707,0.16%,67805655,1.81%,10547567,0.28%,0,0.00%,8479641,0.23%,96502665,2.58%
AE23,38612682,摩根多元入息成長基金,520131,0.00%,449,0.00%,11270413,0.08%,22613412,0.15%,0,0.00%,8731183,0.06%,43135588,0.29%
AB2,42299565,摩根新興雙利平衡基金,10552174,0.12%,9919222,0.11%,104115963,1.16%,16915612,0.19%,0,0.00%,16597298,0.19%,158100269,1.76%
AB2,42319892,摩根中國雙息平衡基金,8727164,0.19%,1835793,0.04%,25998910,0.56%,4224822,0.09%,0,0.00%,582517,0.01%,41369206,0.90%
AA1,973762,華南永昌永昌基金,4846113,0.74%,7735993,1.17%,7911671,1.20%,923011,0.14%,0,0.00%,108806,0.02%,21525594,3.26%
AA1,92016839,華南永昌前瞻科技基金,2639510,0.63%,4032940,0.96%,6325738,1.50%,632571,0.15%,0,0.00%,102528,0.02%,13733287,3.26%
AD1,97971760,華南永昌鳳翔貨幣市場基金,0,0.00%,0,0.00%,29306637,0.18%,8140741,0.05%,0,0.00%,8590104,0.05%,46037482,0.28%
AB1,18477625,華南永昌龍盈平衡基金,449964,0.37%,684736,0.57%,1445544,1.20%,144546,0.12%,0,0.00%,113442,0.09%,2838232,2.36%
AD1,13989817,華南永昌麒麟貨幣市場基金,0,0.00%,0,0.00%,24377965,0.20%,6094504,0.05%,0,0.00%,6140341,0.05%,36612810,0.30%
AE22,21703907,華南永昌全球亨利組合基金,0,0.00%,0,0.00%,776088,0.50%,170722,0.11%,0,0.00%,103692,0.07%,1050502,0.68%
AA2,48824897,華南永昌全球精品基金,122253,0.03%,15882,0.00%,8450497,2.00%,1098568,0.26%,0,0.00%,1142601,0.27%,10829801,2.56%
AA2,48878669,華南永昌全球基礎建設基金,1339504,0.45%,595293,0.20%,5352097,1.80%,773080,0.26%,0,0.00%,115746,0.04%,8175720,2.75%
AA2,48963047,華南永昌全球神農水資源基金,263423,0.03%,3075,0.00%,16485281,2.00%,2143094,0.26%,0,0.00%,144414,0.02%,19039287,2.31%
AC23,31824578,華南永昌金磚高收益債券基金,0,0.00%,0,0.00%,6146084,1.60%,998735,0.26%,0,0.00%,143910,0.04%,7288729,1.90%
AC23,31972492,華南永昌人民幣高收益債券基金,0,0.00%,0,0.00%,16392402,1.51%,2732087,0.25%,0,0.00%,229980,0.02%,19354469,1.78%
AA2,38546656,華南永昌中國A股基金,10485723,0.69%,6477525,0.43%,27184994,1.80%,3775694,0.25%,0,0.00%,1001152,0.07%,48925088,3.24%
AB2,38618790,華南永昌多重資產入息平衡基金,3203948,0.50%,1258107,0.20%,9757082,1.52%,1642242,0.26%,0,0.00%,1119484,0.17%,16980863,2.65%
AA1,42298518,華南永昌物聯網精選基金,8676886,0.36%,10325325,0.42%,27012053,1.11%,2532370,0.10%,0,0.00%,213274,0.01%,48759908,2.00%
AI2,42333698,華南永昌MSCI全球特選物聯網指數基金,867002,0.03%,36876,0.00%,4846297,0.15%,787526,0.02%,0,0.00%,769178,0.02%,7306879,0.23%
AA1,974241,新光台灣富貴基金,2908975,0.56%,4422512,0.85%,6252503,1.20%,781573,0.15%,0,0.00%,224584,0.04%,14590147,2.80%
AD1,97988122,新光吉星貨幣市場基金,0,0.00%,0,0.00%,18205858,0.10%,7282344,0.04%,0,0.00%,11110172,0.06%,36598374,0.20%
AA1,81580149,新光國家建設基金,1427229,0.37%,2182815,0.56%,6248651,1.60%,585810,0.15%,0,0.00%,203859,0.05%,10648364,2.73%
AA1,81585242,新光創新科技基金,3713084,0.33%,5665051,0.50%,18122359,1.60%,1585706,0.14%,0,0.00%,229278,0.02%,29315478,2.59%
AA1,73998071,新光店頭基金,896242,0.18%,1422426,0.28%,8084705,1.60%,757932,0.15%,0,0.00%,205209,0.04%,11366514,2.25%
AA1,13986924,新光大三通基金,3325167,0.41%,5308895,0.66%,12838690,1.60%,1203626,0.15%,0,0.00%,223370,0.03%,22899748,2.85%
AA2,15743509,新光亞洲精選基金,614665,0.10%,428730,0.07%,10290070,1.75%,1528808,0.26%,0,0.00%,986626,0.17%,13848899,2.36%
AB1,99975518,新光福運平衡基金,669238,0.49%,1026961,0.76%,1630667,1.20%,163066,0.12%,0,0.00%,202138,0.15%,3692070,2.72%
AA2,25515841,新光中國成長基金,7989884,0.90%,8544042,0.96%,15984532,1.80%,2308882,0.26%,0,0.00%,987500,0.11%,35814840,4.03%
AA2,25683760,新光兩岸優勢基金,1829177,0.71%,2023591,0.79%,4613197,1.80%,666362,0.26%,0,0.00%,374079,0.15%,9506406,3.71%
AF,31936927,新光澳幣保本基金,0,0.00%,0,0.00%,0,0.00%,1652805,0.10%,0,0.00%,871256,0.05%,2524061,0.15%
AE24,38489297,新光全球ETF組合基金,821855,0.25%,14980,0.00%,4682797,1.40%,501734,0.15%,0,0.00%,-146962,-0.04%,5874404,1.76%
AF,38530486,新光澳幣十年期保本基金,0,0.00%,0,0.00%,0,0.00%,911496,0.08%,0,0.00%,179597,0.02%,1091093,0.10%
AA2,38600433,新光全球生技醫療基金,883896,0.16%,55378,0.01%,9848917,1.80%,1641487,0.30%,0,0.00%,1534973,0.28%,13964651,2.55%
AF,38654839,新光南非幣保本基金,0,0.00%,0,0.00%,48133016,3.21%,1014496,0.07%,0,0.00%,168058,0.01%,49315570,3.28%
AF,38591912,新光澳幣八年期保本基金,0,0.00%,0,0.00%,12618324,5.12%,99238,0.04%,0,0.00%,123872,0.05%,12841434,5.21%
AG,48841045,瑞銀亞洲全方位不動產基金,335926,0.04%,133238,0.02%,13116276,1.70%,1928857,0.25%,0,0.00%,156419,0.02%,15670716,2.03%
AA2,48955264,瑞銀全球創新趨勢基金,381540,0.09%,210677,0.05%,7545467,1.80%,1089891,0.26%,0,0.00%,153977,0.04%,9381552,2.24%
AC23,26289695,瑞銀亞洲高收益債券基金,0,0.00%,0,0.00%,51984265,1.50%,5544975,0.16%,0,0.00%,180830,0.01%,57710070,1.67%
AA1,92028997,群益中小型股基金,15927498,0.66%,22615937,0.93%,36674499,1.51%,3667439,0.15%,0,0.00%,212711,0.01%,79098084,3.26%
AD1,97978525,群益安穩貨幣市場基金,0,0.00%,0,0.00%,51635114,0.07%,30132693,0.04%,0,0.00%,2030859,0.00%,83798666,0.11%
AA1,97984293,群益馬拉松基金,19792360,0.23%,29677581,0.34%,139520189,1.61%,12208021,0.14%,0,0.00%,285045,0.00%,201483196,2.32%
AA1,20081352,群益店頭市場基金,24171159,0.67%,34518624,0.95%,58082658,1.61%,5445232,0.15%,0,0.00%,226662,0.01%,122444335,3.39%
AA1,81591434,群益長安基金,1445817,0.27%,2129641,0.39%,8712681,1.61%,816804,0.15%,0,0.00%,155580,0.03%,13260523,2.45%
AA1,19339782,群益創新科技基金,23966873,0.62%,33298537,0.86%,62305642,1.60%,5841159,0.15%,0,0.00%,246476,0.01%,125658687,3.24%
AB1,17147605,群益真善美基金,5022923,0.30%,6986431,0.42%,19936224,1.21%,1993631,0.12%,0,0.00%,280242,0.02%,34219451,2.07%
AB1,18037845,群益平衡王基金,2286839,0.31%,3377032,0.46%,8848990,1.21%,884894,0.12%,0,0.00%,197676,0.03%,15595431,2.13%
AB1,29243337,群益安家基金,2690876,0.57%,3817050,0.81%,5775400,1.22%,577541,0.12%,0,0.00%,181435,0.04%,13042302,2.75%
AE23,21723538,群益多重資產組合基金,1099360,0.05%,11335,0.00%,19892539,0.87%,2724091,0.12%,0,0.00%,210971,0.01%,23938296,1.05%
AA1,48675778,群益奧斯卡基金,3666978,0.66%,5326397,0.96%,8965381,1.61%,840488,0.15%,0,0.00%,154911,0.03%,18954155,3.41%
AE22,48720160,群益多重收益組合基金,0,0.00%,0,0.00%,6919005,0.89%,933852,0.12%,0,0.00%,178508,0.02%,8031365,1.03%
AA1,48749899,群益葛萊美基金,13616566,0.84%,19664552,1.21%,26257417,1.61%,2461638,0.15%,0,0.00%,207083,0.01%,62207256,3.82%
AB2,48787295,群益亞太新趨勢平衡基金,9484412,0.93%,4813963,0.47%,15230695,1.49%,1827687,0.18%,0,0.00%,789259,0.08%,32146016,3.15%
AA2,48852561,群益新興金鑽基金,19155144,1.32%,11517937,0.80%,29047127,2.01%,4357069,0.30%,0,0.00%,1305982,0.09%,65383259,4.51%
AG,48898594,群益全球不動產平衡基金,2408814,0.32%,503062,0.07%,11366778,1.50%,1970248,0.26%,0,0.00%,224592,0.03%,16473494,2.17%
AA2,25602535,群益東方盛世基金,13705667,1.96%,4670496,0.67%,12588864,1.80%,1818395,0.26%,0,0.00%,814670,0.12%,33598092,4.80%
AA2,25629892,群益華夏盛世基金,31838777,0.92%,16914469,0.49%,62136205,1.79%,8975227,0.26%,0,0.00%,668139,0.02%,120532817,3.48%
AA2,25675430,群益印巴雙星基金,9432137,0.59%,4250044,0.27%,28992868,1.81%,4187838,0.26%,0,0.00%,1017868,0.06%,47880755,2.99%
AA2,25691699,群益亞太中小基金,3885348,0.59%,2178305,0.33%,13273771,2.01%,1725592,0.26%,0,0.00%,656253,0.10%,21719269,3.28%
AE22,26265027,群益多利策略組合基金,261123,0.01%,1718,0.00%,20574325,1.13%,2569883,0.14%,0,0.00%,224783,0.01%,23631832,1.30%
AA2,26285038,群益東協成長基金,7669079,0.70%,3985328,0.37%,21888951,2.01%,2845560,0.26%,0,0.00%,473262,0.04%,36862180,3.38%
AA2,26300586,群益印度中小基金,17187822,0.84%,9993998,0.49%,40403370,1.97%,5252414,0.26%,0,0.00%,1748678,0.09%,74586282,3.65%
AA2,26319641,群益新興大消費基金,2620065,1.44%,1471299,0.81%,3654926,2.01%,511695,0.28%,0,0.00%,825353,0.45%,9083338,5.00%
AA2,26385629,群益大中華雙力優勢基金,2681893,0.94%,1410179,0.49%,5663227,1.98%,736239,0.26%,0,0.00%,642432,0.22%,11133970,3.89%
AC21,31816633,群益亞洲新興市場債券基金,55644,0.01%,410,0.00%,7276060,1.49%,1261200,0.26%,0,0.00%,175137,0.04%,8768451,1.80%
AI1,31836758,群益台股指數基金,72363,0.05%,106328,0.08%,1370970,1.00%,164518,0.12%,0,0.00%,311246,0.23%,2025425,1.48%
AC21,31892569,群益全球新興收益債券基金,126359,0.02%,1015,0.00%,12302794,1.71%,1881603,0.26%,0,0.00%,170062,0.02%,14481833,2.01%
AA2,38486685,群益美國新創亮點基金,1542100,0.22%,9631,0.00%,13979730,2.00%,1817358,0.26%,0,0.00%,164543,0.02%,17513362,2.50%
AA2,38486708,群益全球關鍵生技基金,3544822,0.25%,663272,0.05%,28076609,1.98%,3649965,0.26%,0,0.00%,161603,0.01%,36096271,2.55%
AA2,38524463,群益中國新機會基金,123999994,1.81%,57058680,0.83%,119911243,1.75%,17320501,0.25%,0,0.00%,1122186,0.02%,319412604,4.67%
AA2,38531773,群益工業國入息基金,3880124,0.42%,490212,0.05%,18999406,2.04%,2469915,0.27%,0,0.00%,287165,0.03%,26126822,2.81%
AD2,38621438,群益人民幣貨幣市場基金,0,0.00%,0,0.00%,5863011,0.30%,2149768,0.11%,0,0.00%,214962,0.01%,8227741,0.42%
AC23,38621459,群益中國高收益債券基金,252336,0.01%,0,0.00%,34750003,1.51%,5791673,0.25%,0,0.00%,171812,0.01%,40965824,1.78%
AE23,38648529,群益環球金綻雙喜,4687562,0.16%,17607,0.00%,35019691,1.19%,4226306,0.14%,0,0.00%,176921,0.01%,44128087,1.50%
AB2,42301416,群益中國金采平衡基金,10554180,0.20%,3851420,0.07%,46811072,0.87%,7801854,0.15%,0,0.00%,243917,0.00%,69262443,1.29%
AH2,42323777,群益深証中小板基金,2676783,0.09%,546168,0.02%,3851489,0.13%,527041,0.02%,0,0.00%,607956,0.02%,8209437,0.28%
AA1,97972846,德信大發基金,1531426,0.20%,2481219,0.32%,11633081,1.50%,1086058,0.14%,0,0.00%,150501,0.02%,16882285,2.18%
AA1,18033138,德信數位時代基金,561859,0.12%,955321,0.21%,7413654,1.60%,695026,0.15%,0,0.00%,120390,0.03%,9746250,2.10%
AD1,14290085,德信萬保貨幣市場基金,0,0.00%,0,0.00%,3049291,0.10%,1524628,0.05%,0,0.00%,170990,0.01%,4744909,0.16%
AC21,99636428,德信萬瑞基金,0,0.00%,0,0.00%,1683987,0.80%,273644,0.13%,0,0.00%,7801,0.00%,1965432,0.93%
AA2,25689835,德信中國精選成長基金,1277144,0.40%,796008,0.25%,5686854,1.80%,821432,0.26%,0,0.00%,91886,0.03%,8673324,2.75%
AA1,26288534,德信台灣主流中小基金,632508,0.27%,985217,0.42%,3773448,1.60%,353763,0.15%,0,0.00%,430,0.00%,5745366,2.44%
AE21,31896050,德信新興股票組合基金,74331,0.07%,428,0.00%,975874,0.90%,163399,0.15%,0,0.00%,2301,0.00%,1216333,1.12%
AA1,97997635,聯博大利基金,692143,0.08%,1302498,0.15%,13838261,1.60%,1210835,0.14%,0,0.00%,130554,0.02%,17174291,1.99%
AD1,97998424,聯博貨幣市場基金,0,0.00%,0,0.00%,692261,0.10%,346134,0.05%,0,0.00%,152600,0.02%,1190995,0.17%
AG,48719071,聯博亞太地產基金,218994,0.08%,73473,0.03%,4598211,1.75%,683149,0.26%,0,0.00%,152266,0.06%,5726093,2.18%
AC21,31936709,聯博新興市場企業債券基金,0,0.00%,0,0.00%,65836825,1.55%,10194094,0.24%,0,0.00%,236861,0.01%,76267780,1.80%
AE22,38522107,聯博收益傘型基金之聯博債券收益組合基金,0,0.00%,0,0.00%,28041037,1.13%,2990363,0.12%,0,0.00%,236740,0.01%,31268140,1.25%
