類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AA1,17607591,日盛高科技基金,15192682,1.08%,19507864,1.39%,22453646,1.60%,2105026,0.15%,0,0.00%,467,0.00%,59259685,4.22%
AA1,94991068,日盛新台商基金,5251891,1.06%,6719557,1.36%,7896092,1.60%,740254,0.15%,0,0.00%,285,0.00%,20608079,4.18%
AA2,48925706,日盛大中華基金,3303882,0.46%,3115490,0.43%,12994096,1.80%,1876926,0.26%,0,0.00%,24287,0.00%,21314681,2.95%
AA1,48948481,日盛首選基金,15740866,0.69%,20438192,0.89%,36568000,1.60%,3428258,0.15%,0,0.00%,12713,0.00%,76188029,3.33%
AA2,48968970,日盛全球抗暖化基金,695216,0.08%,39348,0.00%,16648418,2.00%,2164296,0.26%,0,0.00%,17532,0.00%,19564810,2.35%
AA2,10303947,日盛亞洲星鑽基金,2983971,1.21%,1779600,0.72%,4433154,1.80%,640342,0.26%,0,0.00%,104973,0.04%,9942040,4.04%
AE22,25690517,日盛金緻招牌組合基金,0,0.00%,0,0.00%,1751503,1.20%,218938,0.15%,0,0.00%,2280,0.00%,1972721,1.35%
AA1,26273336,日盛MIT主流基金,8706626,0.60%,12366508,0.85%,23277161,1.60%,2182236,0.15%,0,0.00%,10752,0.00%,46543283,3.20%
AA2,26323737,日盛中國內需動力基金,12381287,0.84%,7405623,0.50%,26424177,1.80%,3816829,0.26%,0,0.00%,143918,0.01%,50171834,3.42%
AC23,31827147,日盛亞洲高收益債券基金,0,0.00%,0,0.00%,23724831,1.13%,3855292,0.18%,0,0.00%,17637,0.00%,27597760,1.32%
AA1,20094820,柏瑞巨人基金,8677542,0.38%,15752173,0.69%,36283330,1.60%,3401562,0.15%,0,0.00%,12012,0.00%,64126619,2.83%
AD1,73992978,柏瑞巨輪貨幣市場基金,0,0.00%,0,0.00%,18448432,0.20%,5534535,0.06%,0,0.00%,62570,0.00%,24045537,0.26%
AE23,99353053,柏瑞旗艦全球平衡組合基金,0,0.00%,0,0.00%,18228880,0.68%,4021565,0.15%,0,0.00%,2200,0.00%,22252645,0.83%
AE21,29229530,柏瑞旗艦全球成長組合基金,0,0.00%,0,0.00%,12772817,0.99%,1942623,0.15%,0,0.00%,910,0.00%,14716350,1.14%
AE22,21709584,柏瑞旗艦全球安穩組合基金,0,0.00%,0,0.00%,11544649,0.99%,1745679,0.15%,0,0.00%,710,0.00%,13291038,1.14%
AE23,48570676,柏瑞全球金牌組合基金,0,0.00%,0,0.00%,4009779,0.60%,1002438,0.15%,0,0.00%,760,0.00%,5012977,0.75%
AA2,48807089,柏瑞拉丁美洲基金,8802310,0.44%,275689,0.01%,36214338,1.80%,6035720,0.30%,0,0.00%,161510,0.01%,51489567,2.56%
AC21,48873398,柏瑞美國雙核心收益基金,0,0.00%,0,0.00%,7269928,1.00%,1163185,0.16%,0,0.00%,1200,0.00%,8434313,1.16%
AA2,48944099,柏瑞亞太高股息基金,1078970,0.11%,1067630,0.11%,16950114,1.80%,2636689,0.28%,0,0.00%,44571,0.00%,21777974,2.31%
AC23,10340936,柏瑞全球策略高收益債券基金,0,0.00%,0,0.00%,254407979,1.50%,44097368,0.26%,0,0.00%,76097,0.00%,298581444,1.76%
AC23,25682798,柏瑞新興市場高收益債券基金,0,0.00%,0,0.00%,95128316,1.70%,14549041,0.26%,0,0.00%,38041,0.00%,109715398,1.96%
AA2,26259496,柏瑞五國金勢力建設基金,1485998,0.25%,517819,0.09%,10785690,1.80%,1557933,0.26%,0,0.00%,553295,0.09%,14900735,2.49%
AA2,26285240,柏瑞中印雙霸基金,1208537,0.18%,783202,0.12%,12231049,1.80%,1766702,0.26%,0,0.00%,72321,0.01%,16061811,2.36%
AC21,31827266,柏瑞新興市場企業策略債券基金,0,0.00%,0,0.00%,22934662,1.13%,3507665,0.17%,0,0.00%,67366,0.00%,26509693,1.31%
AA1,81587889,復華復華基金,12915979,0.73%,19389096,1.10%,28229004,1.60%,2470028,0.14%,0,0.00%,100395,0.01%,63104502,3.58%
AD1,73980446,復華貨幣市場基金,0,0.00%,0,0.00%,48678731,0.14%,17023466,0.05%,0,0.00%,35207108,0.10%,100909305,0.30%
AA1,73998086,復華高成長基金,7765657,0.43%,11663684,0.64%,28991856,1.60%,2717978,0.15%,0,0.00%,106852,0.01%,51246027,2.83%
AB1,17138818,復華傳家基金,1853805,0.40%,2758782,0.59%,5610395,1.20%,701290,0.15%,0,0.00%,230855,0.05%,11155127,2.39%
AD1,17597405,復華有利貨幣市場基金,0,0.00%,0,0.00%,7800826,0.13%,3084465,0.05%,0,0.00%,6182276,0.10%,17067567,0.28%
AA1,17608487,復華數位經濟基金,11651066,0.51%,17391875,0.76%,36516801,1.60%,3423431,0.15%,0,0.00%,184754,0.01%,69167927,3.03%
AB1,18035945,復華傳家二號基金,3885481,0.46%,5666245,0.67%,10185960,1.20%,1018595,0.12%,0,0.00%,375775,0.04%,21132056,2.49%
AA1,18488279,復華中小精選基金,14882216,0.51%,22270776,0.76%,46627215,1.60%,4371289,0.15%,0,0.00%,161107,0.01%,88312603,3.03%
AC21,14916692,復華全球債券基金,41742,0.01%,0,0.00%,6911181,1.00%,1105813,0.16%,0,0.00%,53078,0.01%,8111814,1.17%
AB1,15742001,復華人生目標基金,4559134,0.47%,6779330,0.70%,11611534,1.20%,1161150,0.12%,0,0.00%,472126,0.05%,24583274,2.54%
AB2,99034755,復華全球平衡基金,1340351,0.35%,488401,0.13%,5697793,1.50%,949644,0.25%,0,0.00%,354539,0.09%,8830728,2.32%
AB1,99607599,復華神盾基金,3239115,0.47%,4867202,0.71%,8220968,1.20%,650836,0.10%,0,0.00%,176099,0.03%,17154220,2.50%
AE23,99985163,復華奧林匹克全球組合基金,667066,0.04%,5725,0.00%,15423576,1.00%,2005087,0.13%,0,0.00%,743448,0.05%,18844902,1.22%
AA1,21759676,復華全方位基金,6568782,0.72%,9657374,1.06%,14572918,1.60%,1275110,0.14%,0,0.00%,23786,0.00%,32097970,3.52%
AB2,48733658,復華亞太平衡基金,1666342,0.39%,982453,0.23%,6412137,1.50%,769473,0.18%,0,0.00%,400433,0.09%,10230838,2.39%
AE22,48782931,復華全球債券組合基金,237262,0.01%,0,0.00%,30325369,0.97%,3768837,0.12%,0,0.00%,28007,0.00%,34359475,1.09%
AA2,48837540,復華亞太成長基金,24227401,1.56%,12188893,0.78%,30862727,1.98%,4042059,0.26%,0,0.00%,2101301,0.14%,73422381,4.72%
AG,48898525,復華全球資產證券化基金,2296366,0.25%,516568,0.06%,14619524,1.60%,2284315,0.25%,0,0.00%,10747624,1.18%,30464397,3.33%
AE23,48952512,復華奧林匹克全球優勢組合基金,2860860,0.61%,43879,0.01%,4657623,0.99%,610424,0.13%,0,0.00%,2621648,0.56%,10794434,2.30%
AA2,10300441,復華全球大趨勢基金,2975676,0.18%,810550,0.05%,32572964,2.00%,4234468,0.26%,0,0.00%,4455343,0.27%,45049001,2.77%
AA2,10374246,復華華人世紀基金,15845709,0.71%,10397223,0.47%,39998048,1.79%,5800099,0.26%,0,0.00%,2784805,0.12%,74825884,3.35%
AC21,25590496,復華全球短期收益基金,272106,0.01%,0,0.00%,31284548,0.60%,7299713,0.14%,0,0.00%,268540,0.01%,39124907,0.75%
AE23,25620891,復華高益策略組合基金,0,0.00%,0,0.00%,162566466,1.50%,15199264,0.14%,0,0.00%,2293627,0.02%,180059357,1.66%
AA2,25676249,復華全球原物料基金,3737343,0.17%,1185408,0.05%,44796447,2.00%,5375581,0.24%,0,0.00%,7043180,0.31%,62137959,2.77%
AE23,26204036,復華新興債股動力組合基金,381680,0.01%,0,0.00%,39675939,1.48%,3749732,0.14%,0,0.00%,32040,0.00%,43839391,1.64%
AA2,26276235,復華大中華中小策略基金,47259207,1.16%,33298335,0.82%,80737990,1.98%,9764923,0.24%,0,0.00%,4132346,0.10%,175192801,4.31%
AC21,26305800,復華新興市場短期收益基金,83099,0.01%,2291,0.00%,13532225,1.00%,2175523,0.16%,0,0.00%,209891,0.02%,16003029,1.18%
AC23,26305816,復華新興市場高收益債券基金,54039,0.00%,0,0.00%,119142812,1.60%,18616046,0.25%,0,0.00%,1745312,0.02%,139558209,1.87%
AA2,26334404,復華東協世紀基金,7829527,0.67%,2578620,0.22%,23396937,2.00%,2807632,0.24%,0,0.00%,2560373,0.22%,39173089,3.35%
AH2,31835478,復華滬深300 A股基金,2730812,0.15%,449220,0.02%,8098766,0.43%,1079840,0.06%,0,0.00%,3353755,0.18%,15712393,0.83%
AF,31901862,復華南非幣2017保本基金,0,0.00%,0,0.00%,99248623,4.01%,143395,0.01%,0,0.00%,43951,0.00%,99435969,4.02%
AC21,31901878,復華南非幣短期收益基金,0,0.00%,0,0.00%,1800151,0.06%,288024,0.01%,0,0.00%,64034,0.00%,2152209,0.07%
AC21,31901899,復華南非幣長期收益基金,0,0.00%,0,0.00%,2873130,0.07%,454913,0.01%,0,0.00%,104653,0.00%,3432696,0.08%
AA1,81594690,永豐永豐基金,4341938,0.07%,8032146,0.13%,95605084,1.60%,8962978,0.15%,0,0.00%,386395,0.01%,117328541,1.96%
AD1,73982015,永豐貨幣市場基金,0,0.00%,0,0.00%,17601152,0.20%,5284107,0.06%,0,0.00%,8902540,0.10%,31787799,0.36%
AA1,73992013,永豐領航科技基金,1736555,0.54%,2588916,0.80%,5652143,1.75%,581362,0.18%,0,0.00%,22005,0.01%,10580981,3.28%
AA1,17152509,永豐高科技基金,4336863,0.65%,6518497,0.98%,10664646,1.60%,999807,0.15%,0,0.00%,50345,0.01%,22570158,3.39%
AA1,13998344,永豐中小基金,8390215,0.26%,12485040,0.39%,51647601,1.60%,4841961,0.15%,0,0.00%,260121,0.01%,77624938,2.40%
AB1,14706582,永豐趨勢平衡基金,1362993,0.21%,2170121,0.33%,7978139,1.20%,797813,0.12%,0,0.00%,55058,0.01%,12364124,1.86%
AB1,80916244,永豐中概平衡基金,1969463,0.35%,2958079,0.53%,6736671,1.20%,673672,0.12%,0,0.00%,297168,0.05%,12635053,2.25%
AE23,99361820,永豐全球平衡組合基金,30756,0.01%,679,0.00%,4108394,1.00%,534058,0.13%,0,0.00%,-204615,-0.05%,4469272,1.09%
AB1,48556750,永豐永益平衡基金,1082719,0.42%,1534656,0.60%,3059962,1.20%,305991,0.12%,0,0.00%,138467,0.05%,6121795,2.40%
AE22,48804668,永豐全球債券組合基金,1866,0.00%,176,0.00%,2757684,0.80%,413628,0.12%,0,0.00%,-4762,0.00%,3168592,0.92%
AA2,48890039,永豐主流品牌基金,222324,0.04%,0,0.00%,10923433,2.00%,1420054,0.26%,0,0.00%,3114276,0.57%,15680087,2.87%
AA2,10307606,永豐環球趨勢資源基金,75090,0.03%,0,0.00%,5824733,2.00%,786335,0.27%,0,0.00%,874553,0.30%,7560711,2.60%
AA2,10397629,永豐大中華基金,1332209,0.23%,313787,0.05%,10480484,1.80%,1513856,0.26%,0,0.00%,596153,0.10%,14236489,2.44%
AA2,25599877,永豐亞洲民生消費基金,7599756,0.41%,780119,0.04%,36792610,2.00%,4783044,0.26%,0,0.00%,2286086,0.12%,52241615,2.84%
AA2,26202781,永豐全球新興向榮基金,2178931,0.25%,295151,0.03%,17664519,2.00%,2738003,0.31%,0,0.00%,1430088,0.16%,24306692,2.75%
AC21,26265167,永豐全球投資等級債券基金,0,0.00%,0,0.00%,9051719,1.00%,1448274,0.16%,0,0.00%,57868,0.01%,10557861,1.17%
AE22,26304859,永豐新興高收雙債組合基金,26676,0.00%,2061,0.00%,37589278,1.08%,4873339,0.14%,0,0.00%,215304,0.01%,42706658,1.23%
AH1,26332314,永豐臺灣加權ETF基金,546564,0.06%,863033,0.10%,2898178,0.32%,316834,0.03%,0,0.00%,686861,0.08%,5311470,0.59%
AA2,26386129,永豐亞洲中小基金,2060228,0.54%,834432,0.22%,7760504,2.02%,1009175,0.26%,0,0.00%,482602,0.13%,12146941,3.16%
AA2,31812778,永豐中國經濟建設基金,4379615,0.27%,1712943,0.11%,23290843,1.44%,3364240,0.21%,0,0.00%,2127495,0.13%,34875136,2.16%
AC23,31842338,永豐中國高收益債券基金,0,0.00%,0,0.00%,11087503,0.57%,2217500,0.11%,0,0.00%,323506,0.02%,13628509,0.69%
AD1,83863018,富鼎益利信貨幣市場基金,0,0.00%,0,0.00%,912963,0.35%,208699,0.08%,0,0.00%,3440,0.00%,1125102,0.43%
AA1,17141187,富鼎半導體科技基金,2172560,0.69%,3581946,1.14%,5044236,1.60%,472900,0.15%,0,0.00%,350,0.00%,11271992,3.58%
AB1,18038078,富鼎精穩基金,701659,0.61%,1099294,0.96%,1376235,1.20%,172023,0.15%,0,0.00%,9273,0.01%,3358484,2.93%
AD1,80907786,富鼎華盈貨幣市場基金,0,0.00%,0,0.00%,927111,0.35%,211919,0.08%,0,0.00%,1200,0.00%,1140230,0.43%
AE22,48772011,富鼎全球固定收益組合基金,0,0.00%,0,0.00%,5636110,1.00%,733597,0.13%,0,0.00%,440,0.00%,6370147,1.13%
AA1,48809501,富鼎台灣優勢基金,2458275,0.89%,4035154,1.46%,4417771,1.60%,414166,0.15%,0,0.00%,250,0.00%,11325616,4.10%
AA2,48862809,富鼎東方精選基金,1490442,0.69%,1185915,0.55%,3891671,1.80%,562130,0.26%,0,0.00%,245840,0.11%,7375998,3.41%
AA1,48893417,富鼎台灣活力基金,2378839,0.77%,3916343,1.27%,4943259,1.60%,463432,0.15%,0,0.00%,310,0.00%,11702183,3.79%
AA1,73982057,宏利臺灣高股息基金,747014,0.25%,862875,0.29%,4786213,1.59%,448698,0.15%,0,0.00%,7065,0.00%,6851865,2.28%
AD1,83863973,宏利萬利貨幣市場基金,0,0.00%,0,0.00%,690505,0.05%,690505,0.05%,0,0.00%,1052347,0.08%,2433357,0.18%
AA1,17144889,宏利台灣動力基金,1600851,0.48%,1064347,0.32%,5421479,1.61%,508264,0.15%,0,0.00%,7507,0.00%,8602448,2.55%
AE22,48789982,宏利全球債券組合基金,0,0.00%,110,0.00%,3825603,0.87%,564766,0.13%,0,0.00%,8622,0.00%,4399101,1.00%
AA2,48916256,宏利精選中華基金,1289967,0.15%,1052870,0.12%,15292519,1.80%,2123955,0.25%,0,0.00%,1350424,0.16%,21109735,2.49%
AC21,25630146,宏利亞太入息債券基金,0,0.00%,0,0.00%,26024102,0.99%,4424092,0.17%,0,0.00%,135820,0.01%,30584014,1.16%
AA2,25677726,宏利亞太中小企業基金,1511127,0.56%,158286,0.06%,4850721,1.79%,889302,0.33%,0,0.00%,1067057,0.39%,8476493,3.12%
AC23,26258187,宏利高收益債券基金,0,0.00%,0,0.00%,16466222,1.50%,2854141,0.26%,0,0.00%,-14439,0.00%,19305924,1.76%
AC23,26325600,宏利中國點心高收益債券美元計價基金,0,0.00%,0,0.00%,24268630,1.27%,4853728,0.25%,0,0.00%,783,0.00%,29123141,1.52%
AC21,26389097,宏利中國離岸債券基金,0,0.00%,0,0.00%,20876769,1.01%,3549044,0.17%,0,0.00%,44780,0.00%,24470593,1.19%
AC21,31893103,宏利東方明珠短期收益美元計價基金,0,0.00%,0,0.00%,6468307,0.22%,1293661,0.04%,0,0.00%,3593,0.00%,7765561,0.27%
AD1,17142502,安多利永利貨幣市場基金,0,0.00%,0,0.00%,1337155,0.30%,356575,0.08%,0,0.00%,451265,0.10%,2144995,0.48%
AA1,18031960,安多利高科技基金,297865,0.21%,424087,0.30%,2240603,1.60%,210060,0.15%,0,0.00%,2946,0.00%,3175561,2.27%
AA1,19330712,貝萊德寶利基金,1577034,0.35%,2104130,0.46%,7299924,1.60%,684367,0.15%,0,0.00%,607,0.00%,11666062,2.56%
AD1,17141530,貝萊德新台幣基金,0,0.00%,0,0.00%,917548,0.10%,321134,0.04%,0,0.00%,17960,0.00%,1256642,0.14%
AA1,988316,安泰ING台灣運籌基金,2021232,0.38%,2852128,0.53%,8032010,1.50%,1070923,0.20%,0,0.00%,100600,0.02%,14076893,2.63%
AA1,968493,安泰ING鴻運基金,2074575,0.42%,2960318,0.60%,7337424,1.50%,978328,0.20%,0,0.00%,103508,0.02%,13454153,2.75%
AA2,1021518,安泰ING環球基金,713327,0.17%,71998,0.02%,6158069,1.50%,1576791,0.38%,0,0.00%,109772,0.03%,8629957,2.10%
AB1,971103,安泰ING鴻利基金,1973648,0.37%,2936950,0.56%,6316070,1.20%,921077,0.18%,0,0.00%,128779,0.02%,12276524,2.33%
AD1,1013051,安泰ING鴻揚貨幣市場基金,0,0.00%,0,0.00%,11107715,0.29%,3074454,0.08%,0,0.00%,168437,0.00%,14350606,0.37%
AA1,1031564,安泰ING積極成長基金,1485434,0.31%,2073704,0.43%,7243152,1.50%,724328,0.15%,0,0.00%,111857,0.02%,11638475,2.41%
AA2,92017008,安泰ING新馬基金,1881220,0.20%,570458,0.06%,13992730,1.50%,2238850,0.24%,0,0.00%,69227,0.01%,18752485,2.01%
AD1,92024520,安泰ING貨幣市場基金,0,0.00%,0,0.00%,14221790,0.11%,8141940,0.06%,0,0.00%,149374,0.00%,22513104,0.18%
AA2,97982106,安泰ING日本基金,465546,0.09%,0,0.00%,8365816,1.60%,1254866,0.24%,0,0.00%,0,0.00%,10086228,1.93%
AA2,20089404,安泰ING泰國基金,5179688,0.52%,587437,0.06%,16078920,1.60%,2411839,0.24%,0,0.00%,61452,0.01%,24319336,2.42%
AA1,19330754,安泰ING優質基金,9411337,0.32%,12582357,0.43%,43903279,1.50%,4097642,0.14%,0,0.00%,14822,0.00%,70009437,2.39%
AA1,17146752,安泰ING成長基金,2173365,0.32%,3058456,0.45%,10971813,1.60%,960034,0.14%,0,0.00%,1046,0.00%,17164714,2.50%
AA1,17600534,安泰ING高科技基金,4390016,0.41%,6115963,0.58%,16946253,1.60%,1588719,0.15%,0,0.00%,5471,0.00%,29046422,2.74%
AB1,17602250,安泰ING平衡基金,1921421,0.33%,2742220,0.47%,7021469,1.20%,702133,0.12%,0,0.00%,5586,0.00%,12392829,2.12%
AA1,18037937,安泰INGｅ科技基金,5069820,0.41%,7215518,0.59%,19718926,1.60%,1848642,0.15%,0,0.00%,3866,0.00%,33856772,2.75%
AD1,18479285,安泰ING精選貨幣市場基金,0,0.00%,0,0.00%,6906648,0.25%,2210122,0.08%,0,0.00%,38674,0.00%,9155444,0.33%
AA1,18488469,安泰ING中小基金,11878962,0.39%,17512268,0.57%,49149965,1.60%,4607809,0.15%,0,0.00%,9243,0.00%,83158247,2.71%
AA2,14697373,安泰ING全球品牌基金,1633386,0.09%,153643,0.01%,31050037,1.80%,5175002,0.30%,0,0.00%,43134,0.00%,38055202,2.21%
AA2,94988015,安泰ING全球高股息基金,2308057,0.18%,443243,0.03%,22941664,1.80%,3823614,0.30%,0,0.00%,8445,0.00%,29525023,2.32%
AE22,99035229,安泰ING鑫全球債券組合基金,76717,0.00%,2037,0.00%,17122689,0.97%,2108835,0.12%,0,0.00%,19537,0.00%,19329815,1.10%
AB2,99035620,安泰ING全球安穩平衡基金,33196,0.03%,266,0.00%,1399841,1.30%,279967,0.26%,0,0.00%,1546,0.00%,1714816,1.59%
AE23,99364447,安泰ING鑫平衡組合基金,21324,0.00%,410,0.00%,7790691,1.00%,780177,0.10%,0,0.00%,4670,0.00%,8597272,1.10%
AA1,99973878,安泰ING台灣高股息基金,7124905,0.47%,10040173,0.66%,24276382,1.60%,2275912,0.15%,0,0.00%,430,0.00%,43717802,2.88%
AA2,99975165,安泰ING歐洲高股息基金,1166553,0.23%,592007,0.11%,9304552,1.80%,1550762,0.30%,0,0.00%,9469,0.00%,12623343,2.44%
AG,21758780,安泰ING全球不動產證券化基金,1032372,0.13%,189396,0.02%,12570868,1.60%,1964185,0.25%,0,0.00%,120423,0.02%,15877244,2.02%
AA2,48745964,安泰ING亞太高股息基金,9418796,0.27%,5868112,0.17%,61859159,1.80%,10309860,0.30%,0,0.00%,779357,0.02%,88235284,2.57%
AA2,48844514,安泰ING全球生技醫療基金,1379782,0.07%,652618,0.03%,33599312,1.80%,5599886,0.30%,0,0.00%,65528,0.00%,41297126,2.21%
AG,48948314,安泰ING歐洲不動產證券化基金,391523,0.13%,84992,0.03%,5543441,1.80%,769913,0.25%,0,0.00%,6548,0.00%,6796417,2.21%
AA2,48968900,安泰ING全球氣候變遷基金,201573,0.03%,43533,0.01%,13236700,2.00%,1654574,0.25%,0,0.00%,9217,0.00%,15145597,2.29%
AA2,10306986,安泰ING新興傘型基金之中東非洲基金,1733161,0.40%,474129,0.11%,8685052,2.00%,1823864,0.42%,0,0.00%,97110,0.02%,12813316,2.95%
AA2,10306992,安泰ING新興傘型基金之大俄羅斯基金,3359063,0.15%,41091,0.00%,40302094,1.80%,7164815,0.32%,0,0.00%,1510495,0.07%,52377558,2.34%
AA2,10307015,安泰ING新興傘型基金之韓國基金,780967,0.43%,1458217,0.81%,3245845,1.80%,450810,0.25%,0,0.00%,397,0.00%,5936236,3.29%
AA2,25530596,安泰ING中國機會基金,1745387,0.12%,878092,0.06%,26182240,1.80%,3781887,0.26%,0,0.00%,25132,0.00%,32612738,2.24%
AC21,25624144,安泰ING全球美元投資級公司債基金,0,0.00%,0,0.00%,13843550,1.20%,1845800,0.16%,0,0.00%,156223,0.01%,15845573,1.37%
AA2,25652008,安泰ING巴西基金,9681879,0.39%,1652640,0.07%,45046467,1.80%,6756979,0.27%,0,0.00%,41710,0.00%,63179675,2.53%
AE22,26204964,安泰ING新興高收益債組合基金,0,0.00%,0,0.00%,26260744,1.00%,3676500,0.14%,0,0.00%,3914,0.00%,29941158,1.14%
AA2,26278374,安泰ING雙印傘型基金之印度潛力基金,1071556,0.12%,959062,0.11%,15679634,1.80%,2264856,0.26%,0,0.00%,1179320,0.14%,21154428,2.43%
AA2,26278389,安泰ING雙印傘型基金之印尼潛力基金,393086,0.11%,273030,0.08%,6554569,1.80%,801110,0.22%,0,0.00%,58,0.00%,8021853,2.21%
AC23,26310557,安泰ING亞太複合高收益債基金,0,0.00%,0,0.00%,37894228,1.50%,6568334,0.26%,0,0.00%,842810,0.03%,45305372,1.79%
AA2,26391404,安泰ING金磚七國基金,3052665,0.33%,1692034,0.18%,17800332,1.92%,2670046,0.29%,0,0.00%,972692,0.11%,26187769,2.83%
AD1,17144332,聯邦貨幣市場基金,0,0.00%,0,0.00%,57556539,0.22%,15761486,0.06%,0,0.00%,29615738,0.11%,102933763,0.39%
AA1,17597236,聯邦精選科技基金,1364302,0.69%,1653809,0.83%,3182266,1.60%,298345,0.15%,0,0.00%,561707,0.28%,7060429,3.55%
AA1,18496290,聯邦中國龍基金,1597759,0.97%,1882903,1.14%,2643794,1.60%,247855,0.15%,0,0.00%,5210,0.00%,6377521,3.86%
AE22,13984587,聯邦優勢策略全球債券組合基金,0,0.00%,0,0.00%,4697222,1.00%,610647,0.13%,0,0.00%,27002,0.01%,5334871,1.14%
AA1,14693572,聯邦台灣創新基金,1335049,0.81%,1641087,1.00%,2637699,1.60%,247287,0.15%,0,0.00%,614443,0.37%,6475565,3.93%
AB1,98669575,聯邦金鑽平衡基金,2359100,1.83%,951377,0.74%,1291772,1.00%,129190,0.10%,0,0.00%,3572,0.00%,4735011,3.67%
AC21,31887600,聯邦双囍新興亞洲債券基金,0,0.00%,0,0.00%,22165783,0.57%,3842070,0.10%,0,0.00%,279461,0.01%,26287314,0.68%
AA1,17597600,未來資產阿波羅基金,1031125,0.29%,1539524,0.44%,5624131,1.60%,527259,0.15%,0,0.00%,260,0.00%,8722299,2.48%
AD1,18035966,未來資產所羅門貨幣市場基金,0,0.00%,0,0.00%,7565965,0.18%,2850670,0.07%,0,0.00%,41504,0.00%,10458139,0.25%
AE23,99645003,未來資產閣來寶全球組合基金,43868,0.05%,141,0.00%,631103,0.75%,108757,0.13%,0,0.00%,900,0.00%,784769,0.94%
AG,48925184,台壽保亞太不動產證券化基金,146795,0.07%,15072,0.01%,3934285,1.80%,546435,0.25%,0,0.00%,1603,0.00%,4644190,2.12%
AA1,10341251,未來資產台灣新趨勢基金,253622,0.44%,388076,0.67%,920576,1.60%,92044,0.16%,0,0.00%,230,0.00%,1654548,2.88%
AC23,26299194,未來資產亞洲高收益債券基金,30488,0.01%,436,0.00%,4054384,1.50%,594651,0.22%,0,0.00%,8048,0.00%,4688007,1.73%
AA2,26378535,未來資產亞洲新富基金,943879,0.78%,455203,0.37%,2429049,2.00%,316198,0.26%,0,0.00%,53230,0.04%,4197559,3.45%
AC21,31840107,未來資產環球債券基金,0,0.00%,0,0.00%,5799095,0.42%,1159825,0.08%,0,0.00%,36154,0.00%,6995074,0.50%
AA1,17604124,德盛台灣大壩基金,5868048,0.35%,8955908,0.54%,26667607,1.60%,2500098,0.15%,0,0.00%,360,0.00%,43992021,2.64%
AD1,18033003,德盛安聯台灣貨幣市場基金,0,0.00%,0,0.00%,9084090,0.15%,3028024,0.05%,0,0.00%,90100,0.00%,12202214,0.20%
AA1,18480065,德盛科技大壩基金,2879944,0.28%,4371994,0.43%,16288554,1.60%,1527046,0.15%,0,0.00%,357,0.00%,25067895,2.46%
AA2,14693593,德盛全球生技大壩基金,3461863,0.33%,299495,0.03%,18742781,1.80%,2811414,0.27%,0,0.00%,5061,0.00%,25320614,2.43%
AC21,98669250,德盛安聯全球債券基金,0,0.00%,0,0.00%,4964316,0.80%,992884,0.16%,0,0.00%,3213,0.00%,5960413,0.96%
AA2,99337168,德盛安聯亞洲動態策略基金,4730254,0.34%,1527064,0.11%,25252261,1.80%,3647557,0.26%,0,0.00%,743783,0.05%,35900919,2.56%
AA2,99978472,德盛安聯全球新興市場基金,4981211,0.11%,2910992,0.07%,79396398,1.80%,11468382,0.26%,0,0.00%,2049698,0.05%,100806681,2.29%
AB2,48675453,德盛安聯目標傘型基金之目標2020基金,115941,0.04%,13240,0.00%,3716961,1.40%,663744,0.25%,0,0.00%,10535,0.00%,4520421,1.70%
AA2,48675469,德盛安聯目標傘型基金之目標2030基金,285540,0.10%,32581,0.01%,4774458,1.60%,775836,0.26%,0,0.00%,17267,0.01%,5885682,1.97%
AB2,48738909,德盛安聯全球計量平衡基金,105308,0.02%,50485,0.01%,8233219,1.50%,1317311,0.24%,0,0.00%,15086,0.00%,9721409,1.77%
AA2,48806595,德盛安聯全球綠能趨勢基金,24264976,0.14%,7816673,0.05%,303423634,1.80%,40456497,0.24%,0,0.00%,1409808,0.01%,377371588,2.24%
AB2,48865952,德盛安聯多元計量平衡基金,434228,0.08%,169819,0.03%,8185050,1.50%,1364166,0.25%,0,0.00%,256309,0.05%,10409572,1.91%
AA2,48937267,德盛安聯全球人口趨勢基金,577892,0.08%,383823,0.05%,13253232,1.80%,1619833,0.22%,0,0.00%,152387,0.02%,15987167,2.17%
AA2,48981946,德盛安聯全球農金趨勢基金,10571746,0.12%,303854,0.00%,155397335,1.80%,20719637,0.24%,0,0.00%,667312,0.01%,187659884,2.17%
AA1,48997911,德盛安聯台灣智慧趨勢基金,1717137,0.45%,2680672,0.70%,6087734,1.60%,570724,0.15%,0,0.00%,60450,0.02%,11116717,2.92%
AE22,10350645,德盛安聯四季回報債券組合基金,2196520,0.01%,60014,0.00%,171246195,0.98%,20854626,0.12%,0,0.00%,31615,0.00%,194388970,1.12%
AA2,25589337,德盛安聯中國策略增長基金,2446278,0.08%,1235654,0.04%,56645959,1.80%,7238095,0.23%,0,0.00%,310844,0.01%,67876830,2.16%
AA2,25627819,德盛安聯全球油礦金趨勢基金,7084668,0.25%,1152168,0.04%,56284485,2.00%,7035566,0.25%,0,0.00%,128803,0.00%,71685690,2.55%
