類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AA2,92023780,摩根富林明JF亞洲基金,44309222,0.46%,19599637,0.21%,167073165,1.75%,24822301,0.26%,0,0.00%,13375493,0.14%,269179818,2.82%
AC11,97991668,摩根富林明JF第一債券基金,0,0.00%,0,0.00%,14479643,0.15%,5791855,0.06%,0,0.00%,18588660,0.19%,38860158,0.40%
AA2,97999612,摩根富林明JF龍揚基金,63508366,0.43%,61726186,0.42%,259003281,1.75%,38480485,0.26%,0,0.00%,3557465,0.02%,426275783,2.88%
AA2,20096209,摩根富林明JF東方科技基金,36045142,0.84%,21223425,0.49%,75339854,1.75%,11193339,0.26%,0,0.00%,8814173,0.20%,152615933,3.55%
AA2,73980092,摩根富林明大歐洲基金,16344993,0.31%,13647080,0.26%,92526986,1.75%,15861778,0.30%,0,0.00%,37123120,0.70%,175503957,3.32%
AA1,73989501,摩根富林明JF中小基金,6031689,0.20%,7492088,0.24%,49329349,1.60%,4624615,0.15%,0,0.00%,464455,0.02%,67942196,2.20%
AA1,17144945,摩根富林明JF價值成長基金,8179032,0.59%,11234759,0.81%,22289137,1.60%,2089602,0.15%,0,0.00%,358785,0.03%,44151315,3.17%
AA2,17612356,摩根富林明全球通網基金,3573983,0.47%,1112894,0.15%,13577150,1.80%,2187435,0.29%,0,0.00%,1614614,0.21%,22066076,2.93%
AB1,18036846,摩根富林明JF平衡基金,12268586,0.17%,14350828,0.20%,84524673,1.19%,8526634,0.12%,0,0.00%,9031305,0.13%,128702026,1.81%
AA2,14691292,摩根富林明新美國基金,2032019,0.62%,1776,0.00%,5939433,1.80%,923913,0.28%,0,0.00%,1859922,0.56%,10757063,3.26%
AE23,98661139,摩根富林明JF安家理財基金,0,0.00%,0,0.00%,2840523,0.25%,459508,0.04%,0,0.00%,591691,0.05%,3891722,0.34%
AB2,99181637,摩根富林明全球平衡基金,6861407,0.10%,2306176,0.03%,100526550,1.50%,10052645,0.15%,0,0.00%,4762914,0.07%,124509692,1.86%
AA1,99354335,摩根富林明JF台灣微型基金,7056971,0.27%,6931433,0.27%,41734067,1.60%,3912564,0.15%,0,0.00%,1035053,0.04%,60670088,2.33%
AA2,29245757,摩根富林明全球α基金,6921025,0.28%,2034197,0.08%,42589828,1.75%,6327634,0.26%,0,0.00%,13392958,0.55%,71265642,2.93%
AB2,21704027,摩根富林明JF亞太高息平衡基金,2836467,0.13%,1377595,0.06%,32511445,1.50%,3901360,0.18%,0,0.00%,3216983,0.15%,43843850,2.02%
AC21,48693311,摩根富林明歐洲入息債券基金,0,0.00%,0,0.00%,10706105,0.90%,1784356,0.15%,0,0.00%,128523,0.01%,12618984,1.06%
AA2,48727760,摩根富林明JF絕對日本基金,4379609,0.18%,0,0.00%,48129284,2.00%,4090982,0.17%,0,0.00%,3353800,0.14%,59953675,2.49%
AA2,48768614,摩根富林明新興35基金,27161608,0.28%,11025732,0.11%,191800238,2.00%,29729044,0.31%,0,0.00%,24198980,0.25%,283915602,2.96%
AA2,48860963,摩根富林明全球發現基金,14580311,0.61%,6970232,0.29%,39467400,1.65%,5979914,0.25%,0,0.00%,11436913,0.48%,78434770,3.28%
AA2,48929098,摩根富林明JF縱橫台商基金,17966707,0.53%,19948450,0.59%,50919164,1.50%,5770856,0.17%,0,0.00%,783223,0.02%,95388400,2.81%
AA2,48974190,摩根富林明新絲路基金,19477800,0.42%,9493809,0.21%,85742162,1.87%,12003910,0.26%,0,0.00%,17239593,0.38%,143957274,3.14%
AA2,10313109,摩根富林明JF東方內需機會基金,2082992,0.15%,1520849,0.11%,14203373,1.04%,1988461,0.15%,0,0.00%,684356,0.05%,20480031,1.50%
AA2,10348445,摩根富林明JF金龍收成基金,714166,0.07%,471251,0.05%,4688502,0.49%,683852,0.07%,0,0.00%,288285,0.03%,6846056,0.72%
AB2,10348450,摩根富林明JF神龍平衡基金,312584,0.03%,189958,0.02%,4084582,0.41%,490151,0.05%,0,0.00%,302058,0.03%,5379333,0.55%
AA1,973762,華南永昌永昌基金,8502912,0.78%,9454236,0.87%,13021397,1.20%,1519155,0.14%,0,0.00%,192351,0.02%,32690051,3.01%
AA1,92016839,華南永昌前瞻科技基金,12700703,1.79%,13797219,1.94%,10659540,1.50%,1065949,0.15%,0,0.00%,36631,0.01%,38260042,5.38%
AC11,97971760,華南永昌鳳翔債券基金,0,0.00%,0,0.00%,27153121,0.20%,11685210,0.09%,0,0.00%,17984585,0.13%,56822916,0.42%
AB1,18477625,華南永昌龍盈平衡基金,1662178,0.65%,1737751,0.68%,3056471,1.20%,305653,0.12%,0,0.00%,306807,0.12%,7068860,2.78%
AC11,13989817,華南永昌麒麟基金,0,0.00%,0,0.00%,55848471,0.35%,12765358,0.08%,0,0.00%,27975291,0.18%,96589120,0.61%
AE22,21703907,華南永昌全球亨利組合基金,0,0.00%,0,0.00%,1190423,0.50%,261898,0.11%,0,0.00%,12659,0.01%,1464980,0.62%
AC21,48741215,華南永昌全球短期固定收益基金,0,0.00%,0,0.00%,3166076,0.55%,633211,0.11%,0,0.00%,1041,0.00%,3800328,0.66%
AA2,48824897,華南永昌全球精品基金,2752776,0.22%,342624,0.03%,25226005,2.00%,3279395,0.26%,0,0.00%,70744,0.01%,31671544,2.51%
AA2,48878669,華南永昌全球基礎建設基金,8716734,0.36%,557037,0.02%,43050075,1.80%,6218348,0.26%,0,0.00%,108614,0.00%,58650808,2.45%
AA1,48929007,華南永昌愛台灣基金,7556625,0.67%,8649052,0.77%,18018510,1.60%,1689233,0.15%,0,0.00%,69308,0.01%,35982728,3.20%
AA2,48963047,華南永昌全球神農水資源基金,22369756,0.61%,1299620,0.04%,72837434,2.00%,9468870,0.26%,0,0.00%,164323,0.00%,106140003,2.91%
AA1,10300929,華南永昌台灣精選基金,5637993,0.58%,4780219,0.49%,10983847,1.13%,1029728,0.11%,0,0.00%,86837,0.01%,22518624,2.32%
AA1,974066,寶來2001基金,14849260,1.12%,15951437,1.20%,15945765,1.20%,2657621,0.20%,0,0.00%,100330,0.01%,49504413,3.73%
AA1,92004566,寶來績效基金,16825303,0.82%,18356814,0.90%,30712732,1.50%,2866520,0.14%,0,0.00%,100365,0.00%,68861734,3.36%
AC11,92017204,寶來得利基金,0,0.00%,0,0.00%,45390561,0.15%,22960654,0.07%,0,0.00%,3216259,0.01%,71567474,0.23%
AA1,17145070,寶來矽谷基金,5345813,0.70%,5840316,0.77%,10926261,1.44%,1063573,0.14%,0,0.00%,270,0.00%,23176233,3.05%
AC11,13530495,寶來得寶基金,0,0.00%,0,0.00%,23446255,0.13%,12759232,0.07%,0,0.00%,4238055,0.02%,40443542,0.23%
AA1,14542287,寶來精準中小基金,16049875,0.82%,18374108,0.94%,31248498,1.60%,2931363,0.15%,0,0.00%,310,0.00%,68604154,3.51%
AC12,15741262,寶來富利基金,0,0.00%,0,0.00%,1502737,0.35%,343463,0.08%,0,0.00%,26392,0.01%,1872592,0.44%
AH,98764389,寶來台灣卓越50基金,7006812,0.02%,8869261,0.02%,133245817,0.32%,14759212,0.04%,0,0.00%,25649700,0.06%,189530802,0.45%
AB1,99346568,寶來雙盈平衡基金,2600626,0.37%,1944533,0.28%,6722599,0.97%,695217,0.10%,0,0.00%,20085,0.00%,11983060,1.72%
AI,99346928,寶來台灣加權股價指數基金,10224319,0.42%,7029669,0.29%,16868074,0.70%,2410510,0.10%,0,0.00%,677191,0.03%,37209763,1.54%
AE23,99967974,寶來全球ETF穩健組合基金,8608478,0.71%,29946,0.00%,11747015,0.97%,1692768,0.14%,0,0.00%,1360,0.00%,22079567,1.83%
AG,21718388,寶來全球不動產化基金,49826161,0.78%,4080988,0.06%,114708837,1.80%,15931887,0.25%,0,0.00%,32828,0.00%,184580701,2.90%
AE21,48760113,寶來全球新興市場精選組合基金,17861293,0.47%,153719,0.00%,44470565,1.17%,4941446,0.13%,0,0.00%,1230,0.00%,67428253,1.77%
AH,48772770,寶來台灣中型100基金,1011825,0.07%,1037043,0.07%,5797680,0.40%,507303,0.04%,0,0.00%,1289924,0.09%,9643775,0.67%
AE21,48789815,寶來全球ETF成長組合基金,8117551,0.52%,79543,0.01%,18342282,1.16%,2205549,0.14%,0,0.00%,2910,0.00%,28747835,1.82%
AA2,48832550,寶來亞洲台資企業基金,12442874,0.81%,10011444,0.65%,27657254,1.80%,3841282,0.25%,0,0.00%,43524,0.00%,53996378,3.51%
AH,48903175,寶來台灣ETF傘型基金之金融基金,1187033,0.04%,1234557,0.04%,11352081,0.40%,993293,0.04%,0,0.00%,2435534,0.09%,17202498,0.61%
AH,48903180,寶來台灣ETF傘型基金之台商收成基金,1524518,0.09%,1734203,0.10%,6950504,0.40%,608167,0.04%,0,0.00%,2650437,0.15%,13467829,0.78%
AH,48903196,寶來台灣ETF傘型基金之電子科技基金,2839675,0.16%,3130244,0.18%,7112823,0.40%,622372,0.04%,0,0.00%,828394,0.05%,14533508,0.82%
AH,48966213,寶來台灣高股息基金,4491809,0.18%,5266323,0.21%,9804584,0.40%,857916,0.04%,0,0.00%,1351028,0.06%,21771660,0.89%
AA2,48991043,寶來環球關鍵資源基金,2329572,0.36%,666253,0.10%,8611368,1.32%,1291703,0.20%,0,0.00%,10507,0.00%,12909403,1.98%
AB1,10300982,寶來台灣計量平衡基金,2322805,0.31%,1665815,0.22%,5320840,0.70%,535555,0.07%,0,0.00%,7719,0.00%,9852734,1.30%
AH,10342511,寶來新台灣基金,1094932,0.21%,156191,0.03%,834432,0.16%,73005,0.01%,0,0.00%,846801,0.16%,3005361,0.58%
AA1,974241,新光台灣富貴基金,28020780,1.60%,33882828,1.94%,20953886,1.20%,2619232,0.15%,0,0.00%,296881,0.02%,85773607,4.91%
AC11,1031706,新光台灣吉利基金,0,0.00%,0,0.00%,8902477,0.10%,6676874,0.08%,0,0.00%,10309870,0.12%,25889221,0.29%
AA1,92000533,新光台灣永發基金,10499265,2.03%,12217794,2.36%,7773467,1.50%,777355,0.15%,0,0.00%,181036,0.03%,31448917,6.07%
AA2,92024964,新光日本精選基金,666990,0.25%,0,0.00%,4267631,1.60%,693488,0.26%,0,0.00%,258804,0.10%,5886913,2.21%
AC11,97988122,新光吉星基金,0,0.00%,0,0.00%,9882699,0.10%,7906153,0.08%,0,0.00%,13509656,0.14%,31298508,0.32%
AA1,81580149,新光國家建設基金,15746421,1.58%,18127684,1.82%,15915271,1.60%,1492055,0.15%,0,0.00%,7945,0.00%,51289376,5.16%
AA1,81585242,新光創新科技基金,30203229,2.03%,35501476,2.38%,23820014,1.60%,2084245,0.14%,0,0.00%,10642,0.00%,91619606,6.15%
AA1,73998071,新光店頭基金,34966585,1.77%,41212968,2.09%,31505967,1.60%,2958360,0.15%,0,0.00%,25494,0.00%,110669374,5.61%
AA1,13986924,新光大三通基金,43676602,1.28%,52255525,1.53%,54712939,1.60%,5129331,0.15%,0,0.00%,148424,0.00%,155922821,4.56%
AA2,15743509,新光亞洲精選基金,8470840,0.39%,3310245,0.15%,38342038,1.75%,5696535,0.26%,0,0.00%,4885943,0.22%,60705601,2.77%
AE21,98670088,新光全球冠軍組合基金,0,0.00%,0,0.00%,2615911,0.88%,385388,0.13%,0,0.00%,2602,0.00%,3003901,1.01%
AB1,99626060,新光策略平衡基金,1855300,0.09%,2084509,0.10%,23851987,1.20%,2385209,0.12%,0,0.00%,689331,0.03%,30866336,1.55%
AB1,99975518,新光福運平衡基金,4162910,0.80%,4747415,0.91%,6232008,1.20%,623195,0.12%,0,0.00%,64688,0.01%,15830216,3.05%
AB1,48801043,新光策略二號平衡基金,718629,0.10%,968221,0.14%,8429045,1.20%,842912,0.12%,0,0.00%,189015,0.03%,11147822,1.59%
AB2,48881186,新光全球可轉債策略平衡基金,4630294,0.32%,511266,0.04%,23340165,1.60%,3209277,0.22%,0,0.00%,3766087,0.26%,35457089,2.43%
AA1,48961688,新光多重計量基金,7767712,1.14%,8975138,1.31%,10943649,1.60%,1025976,0.15%,0,0.00%,98799,0.01%,28811274,4.21%
AA2,48980931,新光全球高股息基金,3251298,0.22%,1617281,0.11%,19186885,1.32%,3197815,0.22%,0,0.00%,6390378,0.44%,33643657,2.31%
AG,48841045,瑞銀亞洲全方位不動產基金,5521779,0.17%,1496275,0.05%,54769791,1.71%,8054380,0.25%,0,0.00%,76961,0.00%,69919186,2.18%
AA2,48955264,瑞銀全球創新趨勢基金,4194612,0.11%,418994,0.01%,67102418,1.81%,9692577,0.26%,0,0.00%,29148,0.00%,81437749,2.19%
AA1,92028997,群益中小型股基金,43182383,0.85%,48731066,0.96%,75982507,1.50%,7598237,0.15%,0,0.00%,30530,0.00%,175524723,3.47%
AC11,97978525,群益安穩基金,0,0.00%,0,0.00%,165337926,0.25%,33068000,0.05%,0,0.00%,78338,0.00%,198484264,0.30%
AA1,97984293,群益馬拉松基金,70574089,0.42%,79782414,0.47%,271851811,1.60%,23787043,0.14%,0,0.00%,72244,0.00%,446067601,2.63%
AA1,20081352,群益店頭市場基金,15979255,0.82%,17733865,0.90%,31423474,1.60%,2945960,0.15%,0,0.00%,32832,0.00%,68115386,3.47%
AA1,81591434,群益長安基金,9756121,0.93%,10167155,0.97%,16836697,1.60%,1578445,0.15%,0,0.00%,5974,0.00%,38344392,3.65%
AA1,19339782,群益創新科技基金,57592948,0.58%,66899861,0.68%,158181565,1.60%,14829518,0.15%,0,0.00%,56004,0.00%,297559896,3.02%
AB1,17147605,群益真善美基金,16062722,0.28%,18511989,0.32%,69615830,1.20%,6961591,0.12%,0,0.00%,5015590,0.09%,116167722,2.01%
AB1,18037845,群益平衡王基金,3952440,0.16%,4150166,0.17%,28984044,1.20%,2898391,0.12%,0,0.00%,593538,0.02%,40578579,1.68%
AB1,29243337,群益安家基金,3389791,0.41%,4144180,0.50%,10023743,1.20%,1002378,0.12%,0,0.00%,556212,0.07%,19116304,2.30%
AE23,21723538,群益多重資產組合基金,2881940,1.22%,30658,0.01%,2165747,0.92%,283349,0.12%,0,0.00%,3018,0.00%,5364712,2.27%
AA1,48675778,群益奧斯卡基金,6139745,0.60%,6222184,0.60%,16474653,1.60%,1544500,0.15%,0,0.00%,9278,0.00%,30390360,2.95%
AE22,48720160,群益多重收益組合基金,0,0.00%,0,0.00%,8379200,0.98%,1022172,0.12%,0,0.00%,4798,0.00%,9406170,1.11%
AA1,48749899,群益葛萊美基金,5909481,0.65%,6685427,0.73%,14596165,1.60%,1368394,0.15%,0,0.00%,4487,0.00%,28563954,3.14%
AB2,48787295,群益亞太新趨勢平衡基金,19805084,0.75%,6777824,0.26%,39826428,1.50%,4779166,0.18%,0,0.00%,678831,0.03%,71867333,2.71%
AA2,48852561,群益新興金鑽基金,41912750,0.97%,12431454,0.29%,86321652,2.01%,12948245,0.30%,0,0.00%,344978,0.01%,153959079,3.58%
AG,48898594,群益全球不動產平衡基金,18222673,0.93%,4210252,0.21%,29628181,1.51%,5135567,0.26%,0,0.00%,41118,0.00%,57237791,2.91%
AA1,97972846,德信大發基金,24246169,1.72%,24974030,1.77%,20703317,1.47%,1975405,0.14%,0,0.00%,440,0.00%,71899361,5.10%
AC11,97991040,德信萬年基金,0,0.00%,0,0.00%,3438263,0.15%,1834118,0.08%,0,0.00%,8806,0.00%,5281187,0.23%
AA1,73988171,德信全方位基金,4401357,1.42%,4379614,1.41%,4867707,1.57%,465849,0.15%,0,0.00%,52889,0.02%,14167416,4.56%
AA1,18033138,德信數位時代基金,4934683,0.58%,5494010,0.65%,13590742,1.60%,1275290,0.15%,0,0.00%,454,0.00%,25295179,2.98%
AB1,18040623,德信長春藤基金,2735161,0.64%,2913430,0.68%,5089217,1.18%,516008,0.12%,0,0.00%,1063,0.00%,11254879,2.62%
AC11,14290085,德信萬保基金,0,0.00%,0,0.00%,14604285,0.25%,4673367,0.08%,0,0.00%,16575,0.00%,19294227,0.33%
AC21,99636428,德信萬瑞基金,0,0.00%,0,0.00%,1434251,0.70%,266362,0.13%,0,0.00%,7206,0.00%,1707819,0.83%
AA1,97982984,金鼎概念型基金,5603857,1.43%,6094121,1.56%,5866556,1.50%,547549,0.14%,0,0.00%,6622,0.00%,18118705,4.63%
AA1,97997635,金鼎大利基金,5510977,1.24%,5814734,1.30%,7133491,1.60%,624173,0.14%,0,0.00%,7684,0.00%,19091059,4.28%
AC11,97998424,金鼎債券基金,0,0.00%,0,0.00%,3788099,0.10%,3030476,0.08%,0,0.00%,9413158,0.25%,16231733,0.43%
AA1,20094672,金鼎寶櫃基金,6305823,1.28%,6737707,1.37%,7858104,1.60%,736679,0.15%,0,0.00%,7885,0.00%,21646198,4.41%
AA1,73999260,金鼎行動基金,4893027,1.58%,5211829,1.68%,4946598,1.60%,463745,0.15%,0,0.00%,7809,0.00%,15523008,5.01%
AB1,13986564,金鼎首選平衡基金,2008194,0.67%,2169458,0.72%,3598526,1.20%,359856,0.12%,0,0.00%,4259,0.00%,8140293,2.71%
AA2,99992050,金鼎亞洲雙利基金,1661594,0.45%,463694,0.13%,6648218,1.80%,1034172,0.28%,0,0.00%,176812,0.05%,9984490,2.70%
AG,48719071,金鼎亞太地產基金,3979840,0.30%,925535,0.07%,22865683,1.75%,3397177,0.26%,0,0.00%,121307,0.01%,31289542,2.39%
AA1,20084317,日盛日盛基金,10629521,0.80%,11773503,0.88%,21323255,1.60%,2003114,0.15%,0,0.00%,260,0.00%,45729653,3.42%
AC11,81580387,日盛債券基金,0,0.00%,0,0.00%,22835276,0.16%,7383036,0.05%,0,0.00%,130662,0.00%,30348974,0.21%
AA1,81584975,日盛上選基金,57759097,0.56%,64357990,0.63%,164028983,1.60%,15377733,0.15%,0,0.00%,400,0.00%,301524203,2.94%
AA1,73988876,日盛小而美基金,7041497,0.90%,7563493,0.97%,12457927,1.60%,1169937,0.15%,0,0.00%,400,0.00%,28233254,3.62%
AA1,17147078,日盛精選五虎基金,2889295,0.39%,2930063,0.39%,11853494,1.60%,1113043,0.15%,0,0.00%,300,0.00%,18786195,2.53%
AA1,17607591,日盛高科技基金,10337144,0.62%,11368351,0.68%,26725360,1.60%,2505498,0.15%,0,0.00%,710,0.00%,50937063,3.05%
AA1,94991068,日盛新台商基金,3244162,0.37%,3717350,0.42%,14080138,1.60%,1320013,0.15%,0,0.00%,370,0.00%,22362033,2.54%
AB1,99629242,日盛策略平衡基金,913260,0.32%,877391,0.31%,3444189,1.20%,344419,0.12%,0,0.00%,510,0.00%,5579769,1.94%
AC22,48858354,日盛全球金融資產證券化基金,0,0.00%,0,0.00%,21723092,1.40%,2327477,0.15%,0,0.00%,5310,0.00%,24055879,1.55%
AA2,48925706,日盛大中華基金,22132579,0.96%,15301589,0.66%,41556071,1.80%,6002534,0.26%,0,0.00%,62915,0.00%,85055688,3.68%
AA1,48948481,日盛首選基金,22335060,0.62%,24400622,0.68%,57533671,1.60%,5393787,0.15%,0,0.00%,330,0.00%,109663470,3.05%
AA2,48968970,日盛全球抗暖化基金,16332974,0.52%,1381983,0.04%,63119733,2.03%,8231287,0.26%,0,0.00%,31544,0.00%,89097521,2.86%
AA2,10303947,日盛亞洲星鑽基金,7325214,0.55%,3856223,0.29%,15943819,1.21%,2307546,0.17%,0,0.00%,106783,0.01%,29539585,2.24%
AA1,20094820,友邦巨人基金,8443355,0.45%,10327981,0.55%,42910243,2.29%,4027033,0.22%,0,0.00%,26134,0.00%,65734746,3.51%
AC11,73992978,友邦巨輪基金,0,0.00%,0,0.00%,32156202,0.30%,8574987,0.08%,0,0.00%,33401,0.00%,40764590,0.38%
AE23,99353053,友邦旗艦全球平衡組合基金,0,0.00%,0,0.00%,30783853,0.58%,7901909,0.15%,0,0.00%,19505,0.00%,38705267,0.73%
AE21,29229530,友邦旗艦全球成長組合基金,0,0.00%,0,0.00%,20687351,0.92%,3371266,0.15%,0,0.00%,11928,0.00%,24070545,1.07%
AE22,21709584,友邦旗艦全球安穩組合基金,0,0.00%,0,0.00%,11341666,0.91%,1877210,0.15%,0,0.00%,4450,0.00%,13223326,1.06%
AE23,48570676,友邦全球金牌組合基金,0,0.00%,0,0.00%,7040422,0.56%,1873475,0.15%,0,0.00%,3829,0.00%,8917726,0.71%
AA2,48807089,友邦拉丁美洲基金,19011038,0.83%,173209,0.01%,41108049,1.80%,6851339,0.30%,0,0.00%,101607,0.00%,67245242,2.94%
AC21,48873398,友邦美國雙核心收益基金,0,0.00%,0,0.00%,50500717,1.00%,8080102,0.16%,0,0.00%,19511,0.00%,58600330,1.16%
AA2,48944099,友邦亞太高股息基金,7405816,0.16%,3075883,0.07%,82711685,1.80%,12866264,0.28%,0,0.00%,193816,0.00%,106253464,2.31%
AC21,10340936,友邦全球策略高收益債券基金,0,0.00%,77873,0.01%,5841249,0.63%,1012475,0.11%,0,0.00%,39948,0.00%,6971545,0.75%
AA1,81587889,復華復華基金,3885843,0.55%,5121940,0.72%,11355299,1.60%,1064705,0.15%,0,0.00%,29680,0.00%,21457467,3.02%
AC11,73980446,復華債券基金,0,0.00%,499463,0.00%,44501590,0.11%,21026507,0.05%,0,0.00%,83079814,0.20%,149107374,0.35%
AA1,73998086,復華高成長基金,4363675,0.17%,4040629,0.16%,40858326,1.58%,3867750,0.15%,0,0.00%,639587,0.02%,53769967,2.09%
AB1,17138818,復華傳家基金,2809090,0.20%,3287116,0.24%,16445740,1.20%,2062281,0.15%,0,0.00%,1259999,0.09%,25864226,1.88%
AC11,17597405,復華有利基金,0,0.00%,0,0.00%,24341879,0.20%,6085460,0.05%,0,0.00%,26235472,0.22%,56662811,0.47%
AA1,17608487,復華數位經濟基金,4752449,0.17%,4454254,0.16%,44418251,1.59%,4201512,0.15%,0,0.00%,680277,0.02%,58506743,2.09%
AB1,18035945,復華傳家二號基金,7439535,0.25%,10741879,0.36%,36021398,1.20%,3614319,0.12%,0,0.00%,1878109,0.06%,59695240,1.98%
AA1,18488279,復華中小精選基金,18477410,0.30%,19946446,0.33%,97903290,1.60%,9178437,0.15%,0,0.00%,1246510,0.02%,146752093,2.40%
AC21,14916692,復華全球債券基金,119198,0.02%,0,0.00%,6431861,1.00%,1029092,0.16%,0,0.00%,224510,0.03%,7804661,1.21%
AB1,15742001,復華人生目標基金,7057162,0.41%,9540830,0.56%,20610418,1.20%,2061961,0.12%,0,0.00%,1154568,0.07%,40424939,2.35%
AB2,99034755,復華全球平衡基金,6448064,0.84%,1537230,0.20%,11503384,1.50%,1993932,0.26%,0,0.00%,931665,0.12%,22414275,2.92%
AB1,99607599,復華神盾基金,7526348,0.18%,10758717,0.26%,49323003,1.20%,4072352,0.10%,0,0.00%,5595723,0.14%,77276143,1.88%
AE23,99985163,復華奧林匹克全球組合基金,1204786,0.03%,35413,0.00%,31095303,0.89%,4564093,0.13%,0,0.00%,1000956,0.03%,37900551,1.08%
AA1,21759676,復華全方位基金,5025007,0.33%,5802163,0.38%,24277677,1.60%,2276015,0.15%,0,0.00%,172548,0.01%,37553410,2.48%
AB2,48733658,復華亞太平衡基金,12271832,0.56%,7647829,0.35%,33129220,1.50%,3975510,0.18%,0,0.00%,3256644,0.15%,60281035,2.73%
AE22,48782931,復華全球債券組合基金,1069854,0.03%,1982,0.00%,28561532,0.90%,4107385,0.13%,0,0.00%,294055,0.01%,34034808,1.08%
AA2,48837540,復華亞太成長基金,16973605,0.79%,5217642,0.24%,43080803,2.00%,5600500,0.26%,0,0.00%,5285369,0.25%,76157919,3.53%
AC22,48898525,復華全球資產證券化基金,10782367,0.63%,1566857,0.09%,27388898,1.60%,4279532,0.25%,0,0.00%,530684,0.03%,44548338,2.60%
AE23,48952512,復華奧林匹克全球優勢組合基金,1767064,0.05%,49288,0.00%,28918187,0.85%,4444301,0.13%,0,0.00%,1618223,0.05%,36797063,1.08%
AA2,10300441,復華全球大趨勢基金,12208461,0.81%,1576362,0.10%,20216609,1.34%,2637854,0.17%,0,0.00%,6205532,0.41%,42844818,2.84%
AA1,81588536,台灣工銀大眾基金,7517314,1.45%,8040447,1.55%,8268308,1.59%,780134,0.15%,0,0.00%,530,0.00%,24606733,4.74%
AC11,73987460,台灣工銀大眾債券基金,0,0.00%,0,0.00%,49813192,0.22%,12227333,0.05%,0,0.00%,417191,0.00%,62457716,0.27%
AC11,19341387,台灣工銀1699債券基金,0,0.00%,0,0.00%,23358114,0.11%,15276650,0.07%,0,0.00%,294804,0.00%,38929568,0.18%
AA1,17602821,台灣工銀2000高科技基金,35802400,2.66%,38246905,2.84%,27789476,2.06%,2632518,0.20%,0,0.00%,974,0.00%,104472273,7.75%
AC11,19291350,台灣工銀駿馬債券基金,0,0.00%,0,0.00%,9954352,0.20%,3613978,0.07%,0,0.00%,386225,0.01%,13954555,0.28%
AA1,80894446,台灣工銀中國通基金,15923269,1.16%,17244649,1.25%,21972664,1.60%,2063939,0.15%,0,0.00%,230,0.00%,57204751,4.16%
AB1,99022815,台灣工銀金鑽平衡基金,896940,0.42%,981795,0.46%,2558878,1.19%,259042,0.12%,0,0.00%,2934,0.00%,4699589,2.18%
AE23,21709888,台灣工銀全球增長組合基金,221977,0.04%,654,0.00%,5035430,1.00%,705637,0.14%,0,0.00%,420,0.00%,5964118,1.19%
AG,48753605,台灣工銀北美收益資產化基金,2295699,0.60%,12587,0.00%,5747692,1.50%,996718,0.26%,0,0.00%,30288,0.01%,9082984,2.38%
AA1,48801228,台灣工銀新台灣基金,9813733,1.49%,10709328,1.63%,10453476,1.59%,987356,0.15%,0,0.00%,240,0.00%,31964133,4.86%
AC21,48870809,台灣工銀亞美短期債券基金,535056,0.07%,0,0.00%,4371122,0.60%,1019928,0.14%,0,0.00%,27218,0.00%,5953324,0.82%
AB2,48948898,台灣工銀全球多元策略入息平衡基金,4748661,0.36%,1392030,0.11%,21276308,1.61%,3191446,0.24%,0,0.00%,13618,0.00%,30622063,2.31%
AA2,10335722,台灣工銀中印越概念基金,630259,0.16%,114307,0.03%,3467162,0.89%,450739,0.12%,0,0.00%,5559,0.00%,4668026,1.20%
AA1,81594690,永豐永豐基金,17517473,0.30%,15763306,0.27%,92629675,1.60%,8684031,0.15%,0,0.00%,10147,0.00%,134604632,2.33%
AC11,73982015,永豐債券基金,0,0.00%,0,0.00%,33589564,0.25%,10748665,0.08%,0,0.00%,13780605,0.10%,58118834,0.43%
AA1,73992013,永豐領航科技基金,2982224,0.40%,3321339,0.44%,13132087,1.75%,1350733,0.18%,0,0.00%,2148,0.00%,20788531,2.78%
AA1,17152509,永豐高科技基金,4779127,0.36%,4833454,0.37%,21128582,1.60%,1980806,0.15%,0,0.00%,3555,0.00%,32725524,2.48%
AA1,13998344,永豐中小基金,19729749,0.35%,16643425,0.29%,91075418,1.60%,8538317,0.15%,0,0.00%,13540,0.00%,136000449,2.39%
AB1,14706582,永豐趨勢平衡基金,2573133,0.27%,3069160,0.33%,11252174,1.20%,1125208,0.12%,0,0.00%,155749,0.02%,18175424,1.94%
AB1,80916244,永豐中概平衡基金,3216675,0.48%,3254190,0.49%,7983360,1.20%,798346,0.12%,0,0.00%,170397,0.03%,15422968,2.32%
AE23,99361820,永豐全球平衡組合基金,313943,0.06%,1022,0.00%,5149007,1.00%,671563,0.13%,0,0.00%,157687,0.03%,6293222,1.22%
AB1,48500222,永豐策略平衡基金,1475266,0.46%,1459662,0.46%,3827986,1.20%,382803,0.12%,0,0.00%,104001,0.03%,7249718,2.28%
AB1,48556750,永豐永益平衡基金,1789227,0.55%,1880112,0.58%,3899737,1.20%,389972,0.12%,0,0.00%,203503,0.06%,8162551,2.51%
AD2,48737535,永豐美元貨幣市場基金,0,0.00%,0,0.00%,14693134,0.45%,3591655,0.11%,0,0.00%,50888,0.00%,18335677,0.56%
